arm,dataset,n,"KDE-scott, Uniform","KDE-silverman, Uniform","Logn3p, Uniform","Logn2p, Uniform","Gamma, Uniform","Normal, Uniform","KDE-scott, Variable","KDE-silverman, Variable","Logn3p, Variable","Logn2p, Variable","Gamma, Variable","Normal, Variable"
empirical,Elevators,20,1.1187520945839255,0.7519538079076475,0.5767649320092227,0.8202831841443715,0.6027320903081438,1.2135709242434252,0.9516889148506655,0.6096810685080176,0.5287418907149984,0.7471000600050515,0.5083004653887302,1.007183481380457
empirical,FenestrationAccessories,17,0.6305351296495791,0.42450477062142444,0.4030928101472567,0.7566516289035082,0.42206156276225293,0.9036267729760226,0.6188532450670831,0.29890757990415967,0.35763516738177414,0.7394081838902471,0.3848471116314122,0.8327522241917067
empirical,FenestrationFraming,259,0.1316441382711224,0.08615999050911302,0.111314903893637,0.1450692269316805,0.09827275746515224,0.45646300165610465,0.21600049088384798,0.10189710818252656,0.09822912572090017,0.21072854994901247,0.10637320144274227,0.5364328134386336
empirical,FiberCementSiding,29,0.15316166598234754,0.11927969848878102,0.09675026292982283,0.09876466360088111,0.12098060884268466,0.18877370443197716,0.08755751238176694,0.07543652984507819,0.07228009391647686,0.07057703541726142,0.07368853192163005,0.09455052318571666
empirical,FireAndSmokeProtection,22,0.25981386935437045,0.21439854522050328,0.24972865314855427,0.24583250710079027,0.2468847876049823,0.40705659832266705,0.3603051201140942,0.17675917358643,0.23844262692104126,0.2505046634050839,0.22079018871895076,0.45201870221789636
empirical,FlashingAndSheetMetal,12,0.5733066533221627,0.19063045925044336,0.4136129644443014,0.39024747566816287,0.46063348319378006,0.8151406208621141,0.660109419205344,0.10826738557844175,0.4151763266802893,0.38467672275184817,0.45791726490659534,0.8557139004397631
empirical,FlatGlassPanes,47,0.4335790808506703,0.2796813892801031,0.17635835484881107,0.2640074475762974,0.18178444442872302,0.5560811269541756,0.1894164891156891,0.14477342426095985,0.12940120037988692,0.16370405843596253,0.10693926502228017,0.2488801367927591
empirical,FlowableFill,2008,0.056760804711159525,0.03691938445856589,0.12325044140752325,0.10488296290734975,0.1510098200748813,0.30897133556056783,0.06118083554809368,0.021804940387860128,0.1181106148798783,0.09738475961810109,0.14369648375236924,0.34079404583503947
empirical,FoamedInPlace [PIR or PUR],8,0.5809149818137502,0.7126836171214894,0.8349100857559916,0.8288031373698567,0.754669390130254,0.6631777913600052,0.6888483953701938,0.47354914984333185,0.6967626147329891,0.7156735837409441,0.5865158647725854,0.6705564120270601
empirical,FoamedInPlace [type not stated],5,0.06990335025584646,0.06302718278062479,0.0504964250446171,0.055553633637343426,0.05342830235234377,0.05047220636443453,0.051817064348171946,0.019798328791212846,0.042332608123960315,0.046334719978385897,0.04470092418492942,0.042309202103317206
empirical,Furnishings,7,0.12401486886962518,0.1113282040033945,0.1274038515006694,0.1388685682027653,0.13174441717471355,0.1273872508930199,0.1298159387574236,0.11561675285276513,0.12367535220004687,0.1342012028357754,0.12754992953721292,0.12366009403502007
empirical,GlazedDoors,141,0.2786131820503252,0.13498733892434184,0.14528279972993843,0.230615853193385,0.19540530407769507,0.6516565396681242,0.2130458724335875,0.07994470141923268,0.10767094683273762,0.17767751276064692,0.14377039764355834,0.5259812140853551
empirical,Grouting,219,1.2279484644093217,0.13959372811684606,0.8737723244635797,0.5165792764490517,0.9428571766609103,3.3503874182689786,1.6186700793573707,0.18337387500368635,0.9316682414789437,0.5045483020158821,1.0220188736035518,3.577659658279347
empirical,Gypsum,771,0.031766297834396176,0.023107250924959605,0.03835691720416959,0.04008178519467664,0.06557232669958613,0.18478812275310053,0.042483375849534,0.020364577861334884,0.04036955990711219,0.04151632478994799,0.07075621130575042,0.19094401989939816
empirical,GypsumSheathingBoard,19,0.14154804579924035,0.13862728028525845,0.15366405382173745,0.15799696339865232,0.14689034666045242,0.13532853349136612,0.07554228023362257,0.06505871611247036,0.07068272011491204,0.09362796035281507,0.07862792534543092,0.0706640673046199
empirical,HeavyTimber,5,0.5197976002511773,0.4687750409265702,0.4917437421507509,0.4947632368377372,0.4280886225927958,0.48548704970490303,0.5114549341073915,0.45724300014477237,0.4778745033745449,0.4802999336309663,0.42031437533929483,0.47557068118821455
empirical,Hollow,145,0.052045428382630786,0.050239246415719065,0.061506726145681465,0.08032220877510428,0.06632328658284203,0.05668207815560468,0.052021319132712726,0.04239929452702773,0.06571364627998162,0.0770704989924212,0.06482277725165145,0.07760132626553273
empirical,HotRolled,81,0.18569027635478597,0.08679804901368707,0.1753063497338901,0.1498337964573707,0.1921242164935189,0.4560973693380577,0.19396235915088544,0.057962604300675576,0.18042589793092878,0.14766295444573777,0.20381585549965917,0.4327602875442319
empirical,InsulatedRoofPanels,271,0.03548802700540128,0.03180019974772018,0.03220530403184958,0.04083289471553638,0.03363129382000385,0.041923084418236375,0.022998961606566302,0.016797296025381832,0.02573356602782632,0.027348900619660596,0.02473478030247888,0.03823689010608669
empirical,InsulatedWallPanels,420,0.03259144092452313,0.02758503199957514,0.02387395440319208,0.02683088871742922,0.02518223768697237,0.047680386531780215,0.018770249243559144,0.015062843785454706,0.014143247168316138,0.014978953898267982,0.01599299199567395,0.03695758665776566
empirical,InsulatingGlazingUnits,32,0.3165184675901519,0.12603617771254633,0.22730818238406747,0.23133790780814395,0.2555335616744289,0.44514113601548566,0.2688966341496576,0.08189384161280822,0.23859866762121404,0.24523761686500886,0.26542255682081434,0.41064663895416526
empirical,JointProtection,5,0.16221837339609935,0.15377929681282265,0.1932565142188136,0.26137285748936584,0.22254485001073757,0.1931900827163729,0.17115795632579464,0.15194755768723567,0.18505355555732875,0.2729033206407932,0.22187996037797994,0.1849764482176594
empirical,Laminate,26,0.11210514471286527,0.09615818031060276,0.19554750943189658,0.25692717656839936,0.15701589062761856,0.17573111685399898,0.15941895711994578,0.13177739730044347,0.1867454436277563,0.21436020641329326,0.1435090311132363,0.19497305172419732
empirical,MBQ,40,0.2707612399366178,0.18627024145318655,0.21310077231762983,0.24698185495580544,0.2934584611243951,0.4149946399151719,0.171162502077699,0.03364085296721639,0.14410347774108792,0.17536263191012702,0.21839015999655595,0.33984363314899013
empirical,MasonryCement,26,0.13367411540625504,0.1109799528069977,0.11957558643410482,0.16637037573340246,0.13658661130330638,0.1210964294675984,0.05663860313480173,0.023287252504285177,0.06389656552322329,0.06709356993407357,0.06537695598847977,0.06816893956209111
empirical,MassTimber,66,0.33960503050735047,0.17387927225290162,0.22534633567791545,0.21110351984554607,0.26212219194304404,0.5134568511776598,0.19313239053990694,0.05044381014536069,0.2058105708765144,0.19170916972194824,0.2505528494599279,0.4423549872220918
empirical,MechanicalInsulation,22,0.3601302514379101,0.4641745719845777,0.5775798131984072,0.5899766562711662,0.5388466122978545,0.318521834830125,0.30793780183791475,0.19023765878843107,0.2266939034529027,0.363852997058009,0.20181427872431243,0.3606749140695932
empirical,MetalDoorAndFrames,42,0.13361064641011222,0.11243890002901495,0.11583582321675692,0.11567313268910102,0.11724816215973145,0.19227715649137014,0.14545825113131594,0.1255143654652407,0.11245036657768404,0.11234057781830664,0.12618490481833095,0.1969659347380368
empirical,MetalRailings,13,0.20980133157416542,0.1166150985328365,0.1740465573592646,0.17687217327397167,0.18411323591858123,0.2498146035911715,0.17042317397740708,0.0697583337138818,0.14687916102245857,0.14506898671965834,0.1642045634693815,0.22507437394893262
empirical,MetalStairs,5,0.13916066004777533,0.11041485639444856,0.11691187525034993,0.11611526960525011,0.11738999078539457,0.12407314027371252,0.10901018074652727,0.03474538533009758,0.08795776493967382,0.09551808452154213,0.09871428531650003,0.10721501191120242
empirical,Mirrors,19,0.14659962378133182,0.13856065909941967,0.12384022988804644,0.17454537344752744,0.12716658236419323,0.12392088048522745,0.09839574785023122,0.05450064019718139,0.08845743782659278,0.15424313645977014,0.10575663779082288,0.08946455253497157
empirical,MiscMetalFabrication,69,0.14666408768771394,0.1264489514266609,0.16570942975413033,0.1637055007928454,0.1645639527860844,0.1952531656077584,0.1184146413424235,0.08279291411922507,0.15514913045371798,0.1600544654653428,0.16005813855546774,0.18794547170263226
empirical,Mortar,248,0.2274919886084814,0.12364475656761267,0.335330810253567,0.23430732745096683,0.34114944719806106,0.8576937447960855,0.38295461480992815,0.07722032133719388,0.3681962388429534,0.21066460810705318,0.36571088843656385,0.9888837269216366
empirical,NetworkingCableTrays,22,0.15705709020076958,0.15090177047304915,0.1343344686536336,0.14550909404167664,0.13251539915297583,0.17170564029469432,0.13991061965767362,0.0810960239795532,0.13968149745136543,0.14164623572572235,0.13175520713576466,0.1673793892983393
empirical,NetworkingRaceways,32,0.4534591943483687,0.25127678173242046,0.303532459145473,0.4320288940323788,0.2162630620666607,0.6147044898013378,0.531138444402274,0.3573979747193679,0.31263008967157246,0.4736481436175079,0.22178772060209317,0.6221435814253926
empirical,NonStructuralWood,57,0.21461332255812648,0.18267413818874997,0.13862407436153137,0.2222789838158678,0.1492253681195344,0.28437171713657083,0.06608706189881056,0.057323851207363545,0.0638123239152574,0.12120364495681119,0.06721660461784525,0.07651056468218326
empirical,OilPatch,282,0.12506207114082535,0.12047033736630137,0.21454219956665999,0.20491467043887676,0.24336872507630986,0.5591830735531318,0.21486000791924376,0.04631349375353633,0.22478246879111613,0.19721372074766927,0.28075835713070446,0.7640293208274819
empirical,OpenWebMembranes,17,0.19719426475603802,0.17010418176520392,0.13515532263878344,0.15530561912377025,0.16993026236854697,0.20906587482838823,0.0553460035577288,0.048098510574859143,0.056913906052309525,0.05618871857029938,0.05913040183851767,0.06780222432650819
empirical,Openings,12,0.2910891741402319,0.27074905022611184,0.23060476752616144,0.700024992669824,0.43247144573752166,0.23059832375042696,0.28916590780398116,0.2638116164380204,0.22365136304385724,0.7086382369702207,0.45105317587229565,0.2236125043047838
empirical,OtherFlooring,217,0.2996335618166658,0.2394548509284524,0.14789721136451695,0.3838240907877956,0.13116437445076323,0.4467583021343722,0.15732072726643187,0.13448567365444275,0.11021329918591526,0.33840625764273824,0.07619284712243096,0.27725648087347915
empirical,PaintingAndCoating,19,0.5920940652324238,0.40144901510233977,0.2532451715449641,0.5157563625900461,0.32009055364337013,0.6829196404785,0.28190782782990254,0.0985422626483351,0.1570934386527884,0.26210778049101624,0.18509972740847588,0.4197310918247357
empirical,PlateSteel,72,0.22431290531764062,0.17337035484828267,0.1922713566412032,0.19597796419699381,0.18495925774125233,0.30614341636673975,0.06581684477911824,0.054228748913235994,0.090032591550305,0.1354256529884708,0.10260964313201068,0.0849367447967064
empirical,PostTensioningSteel,35,0.030116898733357433,0.02687532904477473,0.019815346580506262,0.02918809004311159,0.03119730896554522,0.03570898262747438,0.020758887164977195,0.017739987003957305,0.01400818481728265,0.02150975115289766,0.023263235365414713,0.027390779086048207
empirical,PowerCabling,400,4.142982621511965,1.2786186436676514,1.6411434275489845,3.9834100076945758,2.698177367727477,10.927740248353166,4.3570873215527,1.2926989380847622,1.5815804166734793,3.966986845532255,2.5906932218579337,10.658079785990214
empirical,PrecastConcrete,499,0.04102985459252931,0.029719260219248075,0.07341275131329915,0.07331031831809834,0.08256456861958344,0.13461452336335256,0.03418131909984273,0.01625670772907324,0.07022701871687015,0.07058712214489198,0.07545738957040454,0.10923145349536667
empirical,ProcessedNonInsulatingGlassPanes,130,0.2730719236958599,0.15888756076133462,0.28836604997162896,0.4021234943180152,0.17063858284200617,0.6821826283417045,0.4919724343377241,0.30329057871915804,0.23899548315763836,0.48167221700173396,0.13353635109335688,0.8036315011375185
empirical,ReadyMix [3000-3999 psi],20814,0.0029722139052135556,0.0025675398637011147,0.003891128287518297,0.00722068097540425,0.0054255541042231206,0.023823710002291276,0.0035374023689257977,0.002744425647463013,0.0039037260542576957,0.006948365689409585,0.005672743061037941,0.024129864949809787
empirical,ReadyMix [4000-4999 psi],31025,0.0022114173236966873,0.0020707485081959123,0.003410800873290537,0.010522998627278513,0.003412370213547248,0.018757950198543195,0.0028590917888278956,0.0023377905366560856,0.003462519821082707,0.010544828949010376,0.0035916726761248117,0.019200855349608838
empirical,ReadyMix [5000-5999 psi],14366,0.003889368089883496,0.0035495442965722177,0.008345759369360122,0.0203945214867037,0.01124518032836489,0.012118577376331739,0.003716062112603385,0.002961112162262018,0.008195547529182877,0.019560560925421223,0.010125941111927394,0.01240567385470582
empirical,ReadyMix [<3000 psi],3974,0.01095171727741152,0.009427338787905332,0.026474200655432358,0.0626852869687656,0.04222361984727587,0.021627853413148494,0.007933331962871043,0.005634847864555317,0.022928777294019202,0.06005385739882784,0.03955633456749665,0.01974487678779715
empirical,ReadyMix [>=6000 psi],7887,0.00667144484744806,0.006034507346243276,0.008987180292485672,0.01588287289285158,0.008845734177404627,0.017924272122025534,0.0048726079358259265,0.0039052382833428844,0.009136679650261695,0.0173054073773598,0.009916231541155581,0.015870618063037398
empirical,ReadyMix [strength not stated],8777,0.007852362534987365,0.006128637276738195,0.01476412503290059,0.01917241415346639,0.020376954527357116,0.07969118302103703,0.00989408404760497,0.007122449146175676,0.01449679666553838,0.02006670697314789,0.019590454770352875,0.07885551632454917
empirical,RebarSteel,204,0.12229559324845683,0.05842328861639837,0.14353986758119577,0.11938315270824008,0.15868574312835096,0.34006439995812077,0.13777309926510078,0.04556778637263123,0.14744738873211405,0.12196922379255533,0.1622519923964677,0.3372322383771206
empirical,ResilientFlooring,468,0.10545422050856623,0.0295903256503137,0.22433718098695254,0.1907930013579058,0.27779359866203296,0.5591421456199412,0.13766022690086807,0.022867940537699003,0.2286475797645283,0.1939877002409622,0.2830246547134971,0.5674442055444691
empirical,RoofCoverBoards,20,0.07088826156162083,0.060417969891740406,0.08174200124607806,0.10129558615551514,0.09350631464156703,0.0816688881423785,0.06212566559303891,0.05187494477529539,0.0827735265571856,0.10569569820148414,0.0963382119093508,0.08269349664589358
empirical,RoofPanels,61,0.09944266173050463,0.095975282564396,0.2108848407534259,0.28242898411536727,0.16700770222368616,0.17361708194643527,0.1557893837388853,0.12863997576685487,0.18848995394349377,0.2736142071418623,0.13032334755066396,0.20814106175516572
empirical,SheathingPanels,71,0.22439441753006795,0.1430504284929129,0.20913986857587716,0.21609494472153187,0.19976561232525666,0.3607080039561872,0.2084589400619517,0.10264860043299243,0.21613247758944906,0.20435592187799412,0.21238297079736151,0.3485392636705892
empirical,Shotcrete [3000-3999 psi],183,0.018130549793221283,0.01717630988365427,0.020610549561880995,0.023829092444430884,0.02001543681854808,0.020222551794345726,0.018342400424748682,0.015126897171654118,0.01874731439354337,0.02515893434228533,0.02025229148049956,0.017346800180961113
empirical,Shotcrete [4000-4999 psi],651,0.011013515352643052,0.010086266679928449,0.010984101696917324,0.012949619266918365,0.011443184973496888,0.01293262924810876,0.009239445137645453,0.007653461075037736,0.009061516450549619,0.012218542462359606,0.009904615677004854,0.009898062763932116
empirical,Shotcrete [5000-5999 psi],471,0.01776444370705442,0.01577672210436288,0.01843051430379153,0.018519034814658438,0.018059841017109612,0.023263925530179433,0.011829094676128549,0.009606417163219506,0.01964576803818497,0.019823434844580767,0.019178426835295123,0.022505382197346314
empirical,Shotcrete [<3000 psi],4,0.13834879497883107,0.1294307936834268,0.14461635536814305,0.12960317249898912,0.12543549346578542,0.12182934900082514,0.1081838485764769,0.09627477826946783,0.09221646573179659,0.09825854152734412,0.0947266966362784,0.09220865952051852
empirical,Shotcrete [>=6000 psi],264,0.02534401390324391,0.022558810046444472,0.020483832974817,0.020814379591913908,0.023085116260535013,0.03284540274001947,0.01762433403534535,0.014571839462767609,0.018094701700448454,0.018635383643213647,0.020378037656097032,0.027969877645926032
empirical,Shotcrete [strength not stated],96,0.046069267347870216,0.038909106854179025,0.050761221130993704,0.05586533934809051,0.061372733537181784,0.0792343065720608,0.05071726163831866,0.03667968206703212,0.04967587733612646,0.06021302050660812,0.06999654592592343,0.0950327243814096
empirical,SinglePlyEPDM,29,0.20922563146237533,0.20691117886630978,0.21713566402559029,0.2177814495461674,0.2169183939864618,0.22411206518409954,0.15900275486662818,0.08990230038325403,0.1381698460164195,0.13560794283413527,0.1451405369207578,0.18908458008048418
empirical,SinglePlyKEE,11,0.06139424014191206,0.056897033939357224,0.06359608007490654,0.06397604213655254,0.06242235537074717,0.06366449065049024,0.06935644710580072,0.06124543306164329,0.06696826455044233,0.06120538489087029,0.059777716147829306,0.061584594131708595
empirical,SinglePlyPVC,74,0.11511191580598923,0.06384417130343652,0.09655907990974942,0.09652471879747455,0.1203323485571132,0.22239064635920425,0.08579250997818041,0.03258321381367214,0.07652871069541536,0.07642597252090788,0.09069321336388313,0.16840521075914067
empirical,SinglePlyPolyurethane,27,0.7402101130109464,0.6193827396696447,0.374815161830878,0.5724698628456618,0.35778486773462154,0.7633572061806128,0.38374696589501534,0.33756575580325043,0.32564641673878564,0.5393008445015866,0.26900173114706694,0.3974864585217165
empirical,SinglePlyTPO,62,0.05266381205386683,0.047751597506694096,0.05669198293535255,0.061873292088897386,0.057699827818863084,0.057197789953493214,0.05209501878246995,0.037786895352531255,0.052055169025355875,0.057194747408254004,0.05278700058823114,0.05504196992996413
empirical,SprayedInsulation,11,0.38065394744114844,0.17981441175653462,0.2677585566763096,0.27047458231483484,0.3199775861320416,0.5542821547541514,0.3514022361863682,0.1332086486347891,0.23647461051314467,0.24050848454214446,0.28096456018621957,0.47612657002466674
empirical,SteelSuspensionAssembly,98,0.026481486926150516,0.022307699851410016,0.01622234106303301,0.024155067550616697,0.027539317986085,0.03650091120697645,0.017073834963646707,0.01395673740741249,0.014046826641694793,0.022430015694505655,0.024349508925969564,0.028962188655089996
empirical,StoneCladding,19,0.18986459411491746,0.15714175675300457,0.3512355044054678,0.5048515893186291,0.30653113547631455,0.2548188455773535,0.2718895495394331,0.23438447727763123,0.28253701063974385,0.44848692640935595,0.2487849348317376,0.2902292829210268
empirical,StorageFurniture,15,0.16559703985540997,0.1220650884184077,0.11711505303657438,0.10709375999266775,0.10666118688162733,0.13989748815550762,0.09106985113663832,0.06093377788329438,0.07671664578867474,0.08783878833290856,0.07945832223751073,0.0789832111609249
empirical,SupplementaryCementitiousMaterials,28,0.18229869472828594,0.16192723776755033,0.13057233963328282,0.2654794923981399,0.13566957991385892,0.19164031633031287,0.09743874967140002,0.08525566519149724,0.09241961747205141,0.23849688010415548,0.11010020281659041,0.1188137424074162
empirical,Tables,161,0.6102304443310116,0.48293598578891345,0.30618155799648944,0.6067934288482939,0.3008745102154461,0.8212051835409249,0.36814253543935355,0.27938874093576216,0.16657596672567218,0.5001091104063381,0.12182780036513466,0.570814659812197
empirical,TileGrout,43,0.3790931230261947,0.08923385197820913,0.22851787059260942,0.1868259317690461,0.261039110906159,0.7689287446491848,0.3645091629601232,0.07784365795006354,0.22253626517277927,0.17529990351313526,0.2527092980156117,0.690232064500526
empirical,Timber,17,0.15546894649545,0.13483611867675627,0.1913815735907635,0.18535353304672075,0.14782002207328185,0.23542755347488842,0.17858518114758165,0.13542227841486942,0.18940003501732344,0.18473740085286763,0.14852133178911514,0.23990572763736814
empirical,TranslucentWallAndRoofAssemblies,46,0.4107964026693026,0.16279897977737245,0.26051608559944683,0.22064299667866225,0.2717764199874139,0.6920785936621305,0.33984336612536625,0.08356644313763496,0.2435661535021833,0.189547552396642,0.2540579776423458,0.6380441251544235
empirical,UnitSkylights,17,0.14327656278411913,0.11611509055030814,0.17437150902085038,0.21412581210920828,0.16171516757563512,0.18197931530007255,0.17369395639479876,0.13704897673360814,0.17881943371594547,0.23871944590069638,0.16691613155784474,0.19338505815288773
empirical,VinylSiding,11,1.0931841066346497,0.6559534330383096,0.4931784823591041,0.5181758685132257,0.49535051651999934,1.0114073315246515,0.28450150451402356,0.1122180341068969,0.11969848415916494,0.12296981739923367,0.1299703205345554,0.37913296576054867
empirical,WallBase,14,0.17836157915985396,0.17259993471418777,0.17290330421561598,0.16928822132386537,0.17352794823179954,0.19372487172714198,0.10294786624976529,0.09222640954862085,0.11706617481650554,0.09105907057279974,0.0882687299293017,0.10890481817438152
empirical,WallFinishes,173,0.7089618898198431,0.3444718552330144,0.6147355877298267,0.24924479471483002,0.5035976778538745,1.5635545677280671,0.880838987011583,0.25475951119690154,0.6271805761179865,0.30781916914639146,0.514714377347174,1.6038456102623484
empirical,WallPanels,163,0.08904486202623338,0.09258465912369279,0.14914878492989384,0.13848621217427332,0.14567342695011368,0.36627448801330054,0.19825150415635787,0.07558486367840019,0.11593720833742864,0.1094995054746117,0.14242096213873195,0.500775383654272
empirical,WeatherBarriers,59,0.3924179100027597,0.21173825221705725,0.4386191876296217,0.39521654992361954,0.4995048299488722,0.9622878130602048,0.6164791222918644,0.06111396606437294,0.4751017764463643,0.40206389956304883,0.5514826967685424,1.2126277172614683
empirical,WindTurbines,3,0.18391467587328328,0.16735763573437828,0.2641900630602997,0.189802645793703,0.1768569665293931,0.1697730569607195,0.18362630145746303,0.16914018852799495,0.2612831845767706,0.1876778907330952,0.1741439975986989,0.1706645246156291
empirical,Windows,358,0.11791361460043631,0.07513908384716733,0.14154815193538392,0.19512774734744193,0.18113086451940363,0.42225403507332926,0.1002936061616974,0.039542891018885584,0.13371202467511015,0.1979450252478761,0.17277190464687367,0.404470814232269
empirical,WireMeshSteel,53,0.14584668865286768,0.14343454292534674,0.1397505398218033,0.15796269204676172,0.1314316766576583,0.26197248600183654,0.14869618387646247,0.08899284220555613,0.12652984851550692,0.14331818380405453,0.11781535312978894,0.25133627725659324
empirical,WoodDoors,32,0.27982432123632883,0.21050314522547434,0.19195192467548325,0.2864402741447196,0.19163519813458746,0.3234921770774981,0.1407370451635932,0.0629497225750873,0.12195780559778059,0.21639115456819044,0.13221605291830094,0.22884249829938924
empirical,WoodFlooring,86,0.10031733369684773,0.08397766131928372,0.14763824520688593,0.255264446579558,0.13845494881200662,0.19490259656436115,0.1259289161421396,0.10156137347517954,0.13371511294238925,0.2459004729092343,0.12798985277985628,0.21062308961769133
empirical,WoodFraming,7,0.33174388368346286,0.27256808783961767,0.2660163353615496,0.278904960536633,0.2632485014903177,0.3052551400158964,0.14184310158473223,0.12791301840912678,0.13674839917254672,0.168346025573949,0.14482121407954748,0.13162838350203726
empirical,WoodJoists,5,0.20213835765054097,0.18118464020565545,0.26587475297082575,0.21056138770320368,0.19815473027060843,0.19014480636311898,0.19304151247594276,0.1712937924425647,0.24133183111481096,0.1796846767709229,0.17123754411441836,0.17702511826792133
empirical,WorkSurfaces,12,0.1914959531195725,0.15456592838205885,0.152766089848965,0.1749527967751978,0.15289805920801564,0.1588434262714089,0.08366029058421448,0.06794291826619572,0.07834503336702708,0.14621427364956785,0.11166721568198629,0.07826764487422852
synthetic,dataset1029,4,0.08414510772422726,0.0721341707860074,0.08038894211638876,0.07461788000229597,0.07472352484641795,0.07696301933147955,0.09026620574482896,0.08055909959275659,0.08197944134800161,0.07562996930745189,0.07569410589883567,0.0781386533249481
synthetic,dataset1035,6,0.03909064067902068,0.03738451547599501,0.04696261703023148,0.03313947789980329,0.03300762229380566,0.03276262940622912,0.012947429364993756,0.010805747882692347,0.014040427833926176,0.01451991150559184,0.014350686736357678,0.014020831555826712
synthetic,dataset1069,4,0.42729004236015955,0.41000209556162015,0.781457580343946,0.7634691415164134,0.6380649924601317,0.4474080911627515,0.35608773728195864,0.3166657060123315,0.3775979509431454,0.7275370044990938,0.5437511967451697,0.3773302334849873
synthetic,dataset1070,8,0.30373404179767305,0.18695608714669748,0.26505311929092534,0.36905054509370183,0.3024099306730893,0.26680870136043977,0.09644825151543296,0.02814441280488724,0.1213987486373013,0.18696353277040265,0.15472366136687124,0.12130113999120357
synthetic,dataset1082,9,0.2903817389891823,0.14042782266688225,0.25150732771649487,0.2598039678418781,0.2898349411530776,0.372408054977851,0.3096290384607415,0.055941632637009575,0.23618668217248362,0.25492097916870626,0.28891023231310103,0.3741929170842816
synthetic,dataset1085,7,0.4049933024526894,0.3905316935881674,0.4326061582152062,0.39416104751337305,0.3863840298630001,0.3793033114041535,0.17698344201492017,0.15764361420939837,0.15618952664243443,0.19952373385904373,0.17980691206633034,0.15609982994257493
synthetic,dataset1087,7,0.10966717151228193,0.1005914760139055,0.14240629336885666,0.12857003372835255,0.12935240805285297,0.13938491040165693,0.12227985993430193,0.10781989121020441,0.14613885603057292,0.11782683111967782,0.11793495292134086,0.13305954900561842
synthetic,dataset1091,6,0.7193108758753408,0.4923222161339917,0.40877265768094884,0.40952281494501713,0.46349495961660925,0.606227406090798,0.1701124674129129,0.05230117033465634,0.12363206740032828,0.1248597204330777,0.12956461658104157,0.17485864976159654
synthetic,dataset1095,4,0.08253352144293975,0.07675690585785414,0.07310467102744252,0.0694507040310896,0.07033767164631256,0.07313388335209822,0.06686621557498354,0.05870644466516088,0.06172195512338994,0.05680526331550677,0.057832084302704305,0.06084901739380811
synthetic,dataset1096,3,0.30170525605524445,0.28872781781725854,0.3642364071867391,0.2804047164070319,0.27132648753212474,0.2596994745753136,0.1387584498990152,0.12331854131138378,0.12015300552082439,0.13947623455275382,0.13152619211093736,0.12007669633702878
synthetic,dataset1098,8,0.05800760932806774,0.043363299447081526,0.03869581335889112,0.054841524312840256,0.057226369180718266,0.06276993139508276,0.043944005413812305,0.025152382562684494,0.03304304392044808,0.04623093592325587,0.04833532782141119,0.05337570000661574
synthetic,dataset1102,7,0.5179210129048657,0.4732925830528405,0.33125772639039325,0.41186139798010024,0.26415263270675216,0.5063157476012822,0.46677176229347966,0.38822253010058244,0.2742032429284722,0.35488799230276674,0.23026430900987552,0.45152257211546365
synthetic,dataset1103,8,0.2062611156382704,0.1614445407797948,0.14708431932896907,0.12098049831342411,0.12234192359732982,0.14603892915851077,0.07994692490695769,0.049485701800082556,0.05491877034848533,0.05567850019584691,0.059023711178547544,0.07126428307313584
synthetic,dataset1106,3,0.3913306250704382,0.4222841441428675,0.6306851498513766,0.5688073743078099,0.503277706586746,0.39165989320474637,0.36329812078118773,0.32765220325672195,0.3563529117792056,0.5255189534273635,0.42747212305739885,0.3562219061396973
synthetic,dataset1109,3,0.5657097082723865,0.6604670248478522,0.8579684561361308,0.8035416932778968,0.7314408605922749,0.560915297835967,0.4469090052165716,0.4031948529769632,0.43626731040285344,0.7046702936614448,0.5651525222854882,0.4360255889232355
synthetic,dataset1121,3,0.5675694265144369,0.40597593589070746,0.32278911512539954,0.3525998615561114,0.3778437473505186,0.46571462260110874,0.2680684373630035,0.033440572286983855,0.1596734470301283,0.20414549083546912,0.22863090652822826,0.29135462904579584
synthetic,dataset1132,3,0.3243248455323635,0.31225251996839976,0.2722440810855176,0.2729001098346926,0.2648183011707607,0.272275591476607,0.18807908867156461,0.10791165103464775,0.15984488030974145,0.15642829578615117,0.15806042878846804,0.1713986031492553
synthetic,dataset1145,4,0.26118872973455354,0.12194404303496999,0.12355878406467076,0.18633649980205103,0.19921064081965578,0.2305181760561265,0.1439201815132372,0.006413582225252538,0.07746926919255159,0.12750367868246346,0.13699166963016735,0.16161416757121072
synthetic,dataset1149,8,0.28587998023634287,0.35072594831935733,0.43628527329441363,0.4093245703518765,0.3691094187614765,0.296926291062492,0.3069753316667606,0.14423995368128584,0.29261674639735674,0.2761565071835276,0.2679509486619886,0.3550176338818828
