realization,dataset,n,method,w1,rank
0,FiberCementSiding,29,"KDE, Uniform",0.15929808504748258,5.0
0,FiberCementSiding,29,"KDE, Variable",0.07408053743133974,1.0
0,FireAndSmokeProtection,22,"Normal, Uniform",0.29767650389530576,6.0
0,FireAndSmokeProtection,22,"Normal, Variable",0.23403862124673086,5.0
0,FireAndSmokeProtection,22,"Lognormal, Uniform",0.18643979267917377,3.0
0,FireAndSmokeProtection,22,"Lognormal, Variable",0.14179287863442286,1.0
0,FireAndSmokeProtection,22,"KDE, Uniform",0.2265854363132854,4.0
0,FireAndSmokeProtection,22,"KDE, Variable",0.16471429152043987,2.0
0,FlashingAndSheetMetal,12,"Normal, Uniform",0.9936066102999674,5.0
0,FlashingAndSheetMetal,12,"Normal, Variable",0.3951030868202431,3.0
0,FlashingAndSheetMetal,12,"Lognormal, Uniform",0.42714534194207815,4.0
0,FlashingAndSheetMetal,12,"Lognormal, Variable",0.13722443061035358,1.0
0,FlashingAndSheetMetal,12,"KDE, Uniform",1.0056815983028637,6.0
0,FlashingAndSheetMetal,12,"KDE, Variable",0.2650466438489041,2.0
0,FlatGlassPanes,47,"Normal, Uniform",0.7797398399608919,4.0
0,FlatGlassPanes,47,"Normal, Variable",1.1844676305592856,6.0
0,FlatGlassPanes,47,"Lognormal, Uniform",0.7788068698267968,3.0
0,FlatGlassPanes,47,"Lognormal, Variable",0.56019039313755,1.0
0,FlatGlassPanes,47,"KDE, Uniform",0.6684449043120211,2.0
0,FlatGlassPanes,47,"KDE, Variable",0.7991339319791951,5.0
0,FlowableFill,2008,"Normal, Uniform",0.28649392306398835,6.0
0,FlowableFill,2008,"Normal, Variable",0.25102105795186647,5.0
0,FlowableFill,2008,"Lognormal, Uniform",0.07520045470960054,3.0
0,FlowableFill,2008,"Lognormal, Variable",0.0805247571949601,4.0
0,FlowableFill,2008,"KDE, Uniform",0.03523958389099019,2.0
0,FlowableFill,2008,"KDE, Variable",0.019745155297460383,1.0
0,FoamedInPlace [PIR or PUR],8,"Normal, Uniform",0.7738883341472298,3.0
0,FoamedInPlace [PIR or PUR],8,"Normal, Variable",0.6516844354461075,1.0
0,FoamedInPlace [PIR or PUR],8,"Lognormal, Uniform",1.077691304898098,6.0
0,FoamedInPlace [PIR or PUR],8,"Lognormal, Variable",0.7852954505494493,5.0
0,FoamedInPlace [PIR or PUR],8,"KDE, Uniform",0.7803614346709367,4.0
0,FoamedInPlace [PIR or PUR],8,"KDE, Variable",0.6674259678562453,2.0
0,FoamedInPlace [type not stated],5,"Normal, Uniform",0.059997704013931015,4.0
0,FoamedInPlace [type not stated],5,"Normal, Variable",0.03353410275947158,1.0
0,FoamedInPlace [type not stated],5,"Lognormal, Uniform",0.06000830381011606,5.0
0,FoamedInPlace [type not stated],5,"Lognormal, Variable",0.033550509029119366,2.0
0,FoamedInPlace [type not stated],5,"KDE, Uniform",0.08412038148951947,6.0
0,FoamedInPlace [type not stated],5,"KDE, Variable",0.0419342883099532,3.0
0,Furnishings,7,"Normal, Uniform",0.15600653221307753,4.0
0,Furnishings,7,"Normal, Variable",0.1223784679763451,1.0
0,Furnishings,7,"Lognormal, Uniform",0.15608296238912323,5.0
0,Furnishings,7,"Lognormal, Variable",0.12246637540504049,2.0
0,Furnishings,7,"KDE, Uniform",0.16933470118744154,6.0
0,Furnishings,7,"KDE, Variable",0.12356278943727361,3.0
0,GlazedDoors,141,"Normal, Uniform",0.5062943318341178,6.0
0,GlazedDoors,141,"Normal, Variable",0.38511969686803443,5.0
0,GlazedDoors,141,"Lognormal, Uniform",0.07460630231259473,1.0
0,GlazedDoors,141,"Lognormal, Variable",0.07662606630552933,2.0
0,GlazedDoors,141,"KDE, Uniform",0.11392752782726609,4.0
0,GlazedDoors,141,"KDE, Variable",0.09318634520288024,3.0
0,Grouting,219,"Normal, Uniform",3.1187339728783146,6.0
0,Grouting,219,"Normal, Variable",1.9066562595527223,5.0
0,Grouting,219,"Lognormal, Uniform",0.560109907612939,4.0
0,Grouting,219,"Lognormal, Variable",0.5014483676860482,3.0
0,Grouting,219,"KDE, Uniform",0.3085749233950925,2.0
0,Grouting,219,"KDE, Variable",0.14055574875056756,1.0
0,Gypsum,771,"Normal, Uniform",0.18873144887128562,6.0
0,Gypsum,771,"Normal, Variable",0.11989788803792256,5.0
0,Gypsum,771,"Lognormal, Uniform",0.046319029083747035,3.0
0,Gypsum,771,"Lognormal, Variable",0.02405251415955102,2.0
0,Gypsum,771,"KDE, Uniform",0.049854784567473234,4.0
0,Gypsum,771,"KDE, Variable",0.017392037793993554,1.0
0,GypsumSheathingBoard,19,"Normal, Uniform",0.09285046571426725,4.0
0,GypsumSheathingBoard,19,"Normal, Variable",0.08695284149729388,1.0
0,GypsumSheathingBoard,19,"Lognormal, Uniform",0.1106168656602541,5.0
0,GypsumSheathingBoard,19,"Lognormal, Variable",0.08698488418825631,2.0
0,GypsumSheathingBoard,19,"KDE, Uniform",0.11236584394667559,6.0
0,GypsumSheathingBoard,19,"KDE, Variable",0.09019664132288399,3.0
0,HeavyTimber,5,"Normal, Uniform",0.5637116231620743,5.0
0,HeavyTimber,5,"Normal, Variable",0.4701412778664369,3.0
0,HeavyTimber,5,"Lognormal, Uniform",0.45238577607170233,2.0
0,HeavyTimber,5,"Lognormal, Variable",0.36872233278885624,1.0
0,HeavyTimber,5,"KDE, Uniform",0.6825463567761769,6.0
0,HeavyTimber,5,"KDE, Variable",0.49388755548408997,4.0
0,Hollow,145,"Normal, Uniform",0.038331450673997805,4.0
0,Hollow,145,"Normal, Variable",0.028554744036183348,2.0
0,Hollow,145,"Lognormal, Uniform",0.057352023183666605,6.0
0,Hollow,145,"Lognormal, Variable",0.02824384271711985,1.0
0,Hollow,145,"KDE, Uniform",0.0518968726551845,5.0
0,Hollow,145,"KDE, Variable",0.030166243864450378,3.0
0,HotRolled,81,"Normal, Uniform",0.5496319888930221,6.0
0,HotRolled,81,"Normal, Variable",0.3318228742601317,5.0
0,HotRolled,81,"Lognormal, Uniform",0.19803222833041928,4.0
0,HotRolled,81,"Lognormal, Variable",0.16917048453191152,2.0
0,HotRolled,81,"KDE, Uniform",0.19608998933909177,3.0
0,HotRolled,81,"KDE, Variable",0.0322717081326727,1.0
0,InsulatedRoofPanels,271,"Normal, Uniform",0.03890283629625796,6.0
0,InsulatedRoofPanels,271,"Normal, Variable",0.02956669381563086,4.0
0,InsulatedRoofPanels,271,"Lognormal, Uniform",0.029352006641741257,3.0
0,InsulatedRoofPanels,271,"Lognormal, Variable",0.019686255007115475,2.0
0,InsulatedRoofPanels,271,"KDE, Uniform",0.031905092965561946,5.0
0,InsulatedRoofPanels,271,"KDE, Variable",0.015346834299186731,1.0
0,InsulatedWallPanels,420,"Normal, Uniform",0.04673657394290685,5.0
0,InsulatedWallPanels,420,"Normal, Variable",0.07074793911463607,6.0
0,InsulatedWallPanels,420,"Lognormal, Uniform",0.02522634015558701,3.0
0,InsulatedWallPanels,420,"Lognormal, Variable",0.026583658461261195,4.0
0,InsulatedWallPanels,420,"KDE, Uniform",0.02166725924406368,2.0
0,InsulatedWallPanels,420,"KDE, Variable",0.01673273508609375,1.0
0,InsulatingGlazingUnits,32,"Normal, Uniform",0.5307606684886299,6.0
0,InsulatingGlazingUnits,32,"Normal, Variable",0.4805929862533467,5.0
0,InsulatingGlazingUnits,32,"Lognormal, Uniform",0.2486213306542442,2.0
0,InsulatingGlazingUnits,32,"Lognormal, Variable",0.2641525035509173,3.0
0,InsulatingGlazingUnits,32,"KDE, Uniform",0.1856481898584985,1.0
0,InsulatingGlazingUnits,32,"KDE, Variable",0.3298328250507551,4.0
0,JointProtection,5,"Normal, Uniform",0.28254423709033566,5.0
0,JointProtection,5,"Normal, Variable",0.22028010632389808,2.0
0,JointProtection,5,"Lognormal, Uniform",0.2827076703170916,6.0
0,JointProtection,5,"Lognormal, Variable",0.2204676746770155,3.0
0,JointProtection,5,"KDE, Uniform",0.2724456834578997,4.0
0,JointProtection,5,"KDE, Variable",0.20204543354999818,1.0
0,Laminate,26,"Normal, Uniform",0.2683511180673656,4.0
0,Laminate,26,"Normal, Variable",0.26725323372775855,3.0
0,Laminate,26,"Lognormal, Uniform",0.27781408931867346,5.0
0,Laminate,26,"Lognormal, Variable",0.28611633421953514,6.0
0,Laminate,26,"KDE, Uniform",0.19916400326830602,1.0
0,Laminate,26,"KDE, Variable",0.24521654242351987,2.0
0,MBQ,40,"Normal, Uniform",0.2660297537512739,6.0
0,MBQ,40,"Normal, Variable",0.2001008103026195,5.0
0,MBQ,40,"Lognormal, Uniform",0.08202588384539249,2.0
0,MBQ,40,"Lognormal, Variable",0.07370950928809579,1.0
0,MBQ,40,"KDE, Uniform",0.10382391733998209,3.0
0,MBQ,40,"KDE, Variable",0.1156676214057969,4.0
0,MasonryCement,26,"Normal, Uniform",0.13693696204300562,5.0
0,MasonryCement,26,"Normal, Variable",0.08483967779839433,2.0
0,MasonryCement,26,"Lognormal, Uniform",0.13639510712240138,4.0
0,MasonryCement,26,"Lognormal, Variable",0.08490419239551844,3.0
0,MasonryCement,26,"KDE, Uniform",0.14246801826651243,6.0
0,MasonryCement,26,"KDE, Variable",0.07348982518891942,1.0
0,MassTimber,66,"Normal, Uniform",0.5608947364660507,6.0
0,MassTimber,66,"Normal, Variable",0.5551455635261313,5.0
0,MassTimber,66,"Lognormal, Uniform",0.26854482933051976,4.0
0,MassTimber,66,"Lognormal, Variable",0.26453651823154456,3.0
0,MassTimber,66,"KDE, Uniform",0.11565922279592483,2.0
0,MassTimber,66,"KDE, Variable",0.07326834334335272,1.0
0,MechanicalInsulation,22,"Normal, Uniform",0.48148235858379296,5.0
0,MechanicalInsulation,22,"Normal, Variable",0.558948935228,6.0
0,MechanicalInsulation,22,"Lognormal, Uniform",0.2294675547726605,1.0
0,MechanicalInsulation,22,"Lognormal, Variable",0.22952041121390376,2.0
0,MechanicalInsulation,22,"KDE, Uniform",0.26323664468398444,3.0
0,MechanicalInsulation,22,"KDE, Variable",0.387730004795477,4.0
0,MetalDoorAndFrames,42,"Normal, Uniform",0.30083035086146814,6.0
0,MetalDoorAndFrames,42,"Normal, Variable",0.26023522006044947,5.0
0,MetalDoorAndFrames,42,"Lognormal, Uniform",0.13957346728576553,4.0
0,MetalDoorAndFrames,42,"Lognormal, Variable",0.12433209544170494,1.0
0,MetalDoorAndFrames,42,"KDE, Uniform",0.13399232361914704,2.0
0,MetalDoorAndFrames,42,"KDE, Variable",0.1392193964459991,3.0
0,MetalRailings,13,"Normal, Uniform",0.26973771372315725,5.0
0,MetalRailings,13,"Normal, Variable",0.2684669345380478,4.0
0,MetalRailings,13,"Lognormal, Uniform",0.2781420090458652,6.0
0,MetalRailings,13,"Lognormal, Variable",0.23149266423247306,1.0
0,MetalRailings,13,"KDE, Uniform",0.24955747964896816,2.0
0,MetalRailings,13,"KDE, Variable",0.2544252114880799,3.0
0,MetalStairs,5,"Normal, Uniform",0.1260773949642909,5.0
0,MetalStairs,5,"Normal, Variable",0.10288365286113992,2.0
0,MetalStairs,5,"Lognormal, Uniform",0.12468893286513007,4.0
0,MetalStairs,5,"Lognormal, Variable",0.08642937279212361,1.0
0,MetalStairs,5,"KDE, Uniform",0.14478971725342193,6.0
0,MetalStairs,5,"KDE, Variable",0.10379523939410076,3.0
0,Mirrors,19,"Normal, Uniform",0.06048313122457941,3.0
0,Mirrors,19,"Normal, Variable",0.06029192344606379,1.0
0,Mirrors,19,"Lognormal, Uniform",0.06049344999876878,4.0
0,Mirrors,19,"Lognormal, Variable",0.06030291569665021,2.0
0,Mirrors,19,"KDE, Uniform",0.06822148967166185,5.0
0,Mirrors,19,"KDE, Variable",0.07104565907118152,6.0
0,MiscMetalFabrication,69,"Normal, Uniform",0.28586065538206595,5.0
0,MiscMetalFabrication,69,"Normal, Variable",0.3917388896825794,6.0
0,MiscMetalFabrication,69,"Lognormal, Uniform",0.27211891669315047,4.0
0,MiscMetalFabrication,69,"Lognormal, Variable",0.20451705010430582,2.0
0,MiscMetalFabrication,69,"KDE, Uniform",0.25938500507641543,3.0
0,MiscMetalFabrication,69,"KDE, Variable",0.06169707572281889,1.0
0,Mortar,248,"Normal, Uniform",0.7989100649105472,6.0
0,Mortar,248,"Normal, Variable",0.6140313071605602,5.0
0,Mortar,248,"Lognormal, Uniform",0.1815844236075228,4.0
0,Mortar,248,"Lognormal, Variable",0.15931024129933766,3.0
0,Mortar,248,"KDE, Uniform",0.12321036692702511,2.0
0,Mortar,248,"KDE, Variable",0.06369672187907303,1.0
0,NetworkingCableTrays,22,"Normal, Uniform",0.09646518077773898,4.0
0,NetworkingCableTrays,22,"Normal, Variable",0.09426411586703543,2.0
0,NetworkingCableTrays,22,"Lognormal, Uniform",0.11186479782638832,6.0
0,NetworkingCableTrays,22,"Lognormal, Variable",0.1010770209587091,5.0
0,NetworkingCableTrays,22,"KDE, Uniform",0.09566200842092418,3.0
0,NetworkingCableTrays,22,"KDE, Variable",0.09199228469931023,1.0
0,NetworkingRaceways,32,"Normal, Uniform",0.638978293519898,5.0
0,NetworkingRaceways,32,"Normal, Variable",0.7554638061299721,6.0
0,NetworkingRaceways,32,"Lognormal, Uniform",0.3459590376409298,2.0
0,NetworkingRaceways,32,"Lognormal, Variable",0.35601534378328065,3.0
0,NetworkingRaceways,32,"KDE, Uniform",0.22061054186404488,1.0
0,NetworkingRaceways,32,"KDE, Variable",0.6010446575293372,4.0
0,NonStructuralWood,57,"Normal, Uniform",0.24350761499984402,6.0
0,NonStructuralWood,57,"Normal, Variable",0.12463096300782428,2.0
0,NonStructuralWood,57,"Lognormal, Uniform",0.15590998694799826,5.0
0,NonStructuralWood,57,"Lognormal, Variable",0.13136473668751664,3.0
0,NonStructuralWood,57,"KDE, Uniform",0.13493360815973288,4.0
0,NonStructuralWood,57,"KDE, Variable",0.07793280229364699,1.0
0,OilPatch,282,"Normal, Uniform",0.5580618267964597,5.0
0,OilPatch,282,"Normal, Variable",0.6727576641453801,6.0
0,OilPatch,282,"Lognormal, Uniform",0.21545788568004406,4.0
0,OilPatch,282,"Lognormal, Variable",0.21398865440139742,3.0
0,OilPatch,282,"KDE, Uniform",0.09229348966075611,2.0
0,OilPatch,282,"KDE, Variable",0.033758532191937037,1.0
0,OpenWebMembranes,17,"Normal, Uniform",0.16489739143091595,5.0
0,OpenWebMembranes,17,"Normal, Variable",0.1853154210955732,6.0
0,OpenWebMembranes,17,"Lognormal, Uniform",0.08567012967916666,2.0
0,OpenWebMembranes,17,"Lognormal, Variable",0.07911745616693923,1.0
0,OpenWebMembranes,17,"KDE, Uniform",0.11611023092056966,3.0
0,OpenWebMembranes,17,"KDE, Variable",0.13045291781151727,4.0
0,Openings,12,"Normal, Uniform",0.28486233610350276,5.0
0,Openings,12,"Normal, Variable",0.24990558776227953,2.0
0,Openings,12,"Lognormal, Uniform",0.28498612295033476,6.0
0,Openings,12,"Lognormal, Variable",0.2500594762742596,3.0
0,Openings,12,"KDE, Uniform",0.22185615531393543,1.0
0,Openings,12,"KDE, Variable",0.26023104778274997,4.0
0,OtherFlooring,217,"Normal, Uniform",0.562409345107884,6.0
0,OtherFlooring,217,"Normal, Variable",0.41410936381268115,5.0
0,OtherFlooring,217,"Lognormal, Uniform",0.20823825661823,3.0
0,OtherFlooring,217,"Lognormal, Variable",0.09059560797995543,1.0
0,OtherFlooring,217,"KDE, Uniform",0.3036023256652395,4.0
0,OtherFlooring,217,"KDE, Variable",0.15056594244221624,2.0
0,PaintingAndCoating,19,"Normal, Uniform",0.6656486163660191,4.0
0,PaintingAndCoating,19,"Normal, Variable",0.9556367596519904,6.0
0,PaintingAndCoating,19,"Lognormal, Uniform",0.5948306693118747,3.0
0,PaintingAndCoating,19,"Lognormal, Variable",0.47984516079744916,2.0
0,PaintingAndCoating,19,"KDE, Uniform",0.41511488010376013,1.0
0,PaintingAndCoating,19,"KDE, Variable",0.7981714483353194,5.0
0,PlateSteel,72,"Normal, Uniform",0.3246959339116441,6.0
0,PlateSteel,72,"Normal, Variable",0.17491002378529397,5.0
0,PlateSteel,72,"Lognormal, Uniform",0.1636000665602169,4.0
0,PlateSteel,72,"Lognormal, Variable",0.12765280693638947,2.0
0,PlateSteel,72,"KDE, Uniform",0.1277309757454569,3.0
0,PlateSteel,72,"KDE, Variable",0.0639797269182747,1.0
0,PostTensioningSteel,35,"Normal, Uniform",0.04570554572247232,6.0
0,PostTensioningSteel,35,"Normal, Variable",0.045479052153439316,5.0
0,PostTensioningSteel,35,"Lognormal, Uniform",0.04474337607096551,4.0
0,PostTensioningSteel,35,"Lognormal, Variable",0.029544570632731505,1.0
0,PostTensioningSteel,35,"KDE, Uniform",0.04024320582413694,3.0
0,PostTensioningSteel,35,"KDE, Variable",0.036630821431413225,2.0
0,PowerCabling,400,"Normal, Uniform",10.689202136673442,6.0
0,PowerCabling,400,"Normal, Variable",6.807475824585447,5.0
0,PowerCabling,400,"Lognormal, Uniform",1.3509862336305962,4.0
0,PowerCabling,400,"Lognormal, Variable",0.9480421561754271,2.0
0,PowerCabling,400,"KDE, Uniform",0.9871337272682499,3.0
0,PowerCabling,400,"KDE, Variable",0.8180376602350636,1.0
0,PrecastConcrete,499,"Normal, Uniform",0.1425989178970899,6.0
0,PrecastConcrete,499,"Normal, Variable",0.132782852813532,5.0
0,PrecastConcrete,499,"Lognormal, Uniform",0.07660656581040054,4.0
0,PrecastConcrete,499,"Lognormal, Variable",0.07437970935288524,3.0
0,PrecastConcrete,499,"KDE, Uniform",0.02375345585434823,2.0
0,PrecastConcrete,499,"KDE, Variable",0.01782428552784711,1.0
0,ProcessedNonInsulatingGlassPanes,130,"Normal, Uniform",0.9777227615448627,5.0
0,ProcessedNonInsulatingGlassPanes,130,"Normal, Variable",1.0773774185696743,6.0
0,ProcessedNonInsulatingGlassPanes,130,"Lognormal, Uniform",0.4009500568177826,4.0
0,ProcessedNonInsulatingGlassPanes,130,"Lognormal, Variable",0.39141669904104465,3.0
0,ProcessedNonInsulatingGlassPanes,130,"KDE, Uniform",0.3411786121698892,2.0
0,ProcessedNonInsulatingGlassPanes,130,"KDE, Variable",0.22071719130388284,1.0
0,ReadyMix [3000-3999 psi],20814,"Normal, Uniform",0.025566958737262377,6.0
0,ReadyMix [3000-3999 psi],20814,"Normal, Variable",0.025259487066264585,5.0
0,ReadyMix [3000-3999 psi],20814,"Lognormal, Uniform",0.004038564108617893,4.0
0,ReadyMix [3000-3999 psi],20814,"Lognormal, Variable",0.0035943853532100093,3.0
0,ReadyMix [3000-3999 psi],20814,"KDE, Uniform",0.002986583365543008,2.0
0,ReadyMix [3000-3999 psi],20814,"KDE, Variable",0.0027434221508656877,1.0
0,ReadyMix [4000-4999 psi],31025,"Normal, Uniform",0.018161605586676448,5.0
0,ReadyMix [4000-4999 psi],31025,"Normal, Variable",0.01861033790413989,6.0
0,ReadyMix [4000-4999 psi],31025,"Lognormal, Uniform",0.003727194605450945,4.0
0,ReadyMix [4000-4999 psi],31025,"Lognormal, Variable",0.003673500717456286,3.0
0,ReadyMix [4000-4999 psi],31025,"KDE, Uniform",0.0019414413804287975,1.0
0,ReadyMix [4000-4999 psi],31025,"KDE, Variable",0.002334925078503559,2.0
0,ReadyMix [5000-5999 psi],14366,"Normal, Uniform",0.011257797435609423,5.0
0,ReadyMix [5000-5999 psi],14366,"Normal, Variable",0.011534790577949542,6.0
0,ReadyMix [5000-5999 psi],14366,"Lognormal, Uniform",0.008306161769136209,3.0
0,ReadyMix [5000-5999 psi],14366,"Lognormal, Variable",0.00831619759044254,4.0
0,ReadyMix [5000-5999 psi],14366,"KDE, Uniform",0.0030406662678591464,2.0
0,ReadyMix [5000-5999 psi],14366,"KDE, Variable",0.002922553250530584,1.0
0,ReadyMix [<3000 psi],3974,"Normal, Uniform",0.018993498453147278,3.0
0,ReadyMix [<3000 psi],3974,"Normal, Variable",0.020598704074464173,4.0
0,ReadyMix [<3000 psi],3974,"Lognormal, Uniform",0.02249082515643663,5.0
0,ReadyMix [<3000 psi],3974,"Lognormal, Variable",0.023313316954830184,6.0
0,ReadyMix [<3000 psi],3974,"KDE, Uniform",0.004289052098291939,1.0
0,ReadyMix [<3000 psi],3974,"KDE, Variable",0.005560324591030548,2.0
0,ReadyMix [>=6000 psi],7887,"Normal, Uniform",0.017321114777901568,5.0
0,ReadyMix [>=6000 psi],7887,"Normal, Variable",0.01768470191822147,6.0
0,ReadyMix [>=6000 psi],7887,"Lognormal, Uniform",0.012659997212339132,4.0
0,ReadyMix [>=6000 psi],7887,"Lognormal, Variable",0.011352167586747376,3.0
0,ReadyMix [>=6000 psi],7887,"KDE, Uniform",0.004560126990321621,2.0
0,ReadyMix [>=6000 psi],7887,"KDE, Variable",0.003986639117157658,1.0
0,ReadyMix [strength not stated],8777,"Normal, Uniform",0.07998836074957122,6.0
0,ReadyMix [strength not stated],8777,"Normal, Variable",0.07736972343683104,5.0
0,ReadyMix [strength not stated],8777,"Lognormal, Uniform",0.014299720619273733,3.0
0,ReadyMix [strength not stated],8777,"Lognormal, Variable",0.014800482067416304,4.0
0,ReadyMix [strength not stated],8777,"KDE, Uniform",0.009706924060565652,2.0
0,ReadyMix [strength not stated],8777,"KDE, Variable",0.006906584590077687,1.0
0,RebarSteel,204,"Normal, Uniform",0.32066252897965963,6.0
0,RebarSteel,204,"Normal, Variable",0.23760656286768256,5.0
0,RebarSteel,204,"Lognormal, Uniform",0.09097481229498833,3.0
0,RebarSteel,204,"Lognormal, Variable",0.08862939199384891,2.0
0,RebarSteel,204,"KDE, Uniform",0.10946665719483073,4.0
0,RebarSteel,204,"KDE, Variable",0.04809659736140871,1.0
0,ResilientFlooring,468,"Normal, Uniform",0.5524637131428727,5.0
0,ResilientFlooring,468,"Normal, Variable",0.5862129523975972,6.0
0,ResilientFlooring,468,"Lognormal, Uniform",0.2251682169637085,3.0
0,ResilientFlooring,468,"Lognormal, Variable",0.23362435656242042,4.0
0,ResilientFlooring,468,"KDE, Uniform",0.04508411996635116,2.0
0,ResilientFlooring,468,"KDE, Variable",0.02690975224919898,1.0
0,RoofCoverBoards,20,"Normal, Uniform",0.06636799683843381,4.0
0,RoofCoverBoards,20,"Normal, Variable",0.04639767627193603,2.0
0,RoofCoverBoards,20,"Lognormal, Uniform",0.06642279899134186,5.0
0,RoofCoverBoards,20,"Lognormal, Variable",0.04647185401858971,3.0
0,RoofCoverBoards,20,"KDE, Uniform",0.07671989345128946,6.0
0,RoofCoverBoards,20,"KDE, Variable",0.03568566266225526,1.0
0,RoofPanels,61,"Normal, Uniform",0.338660784167278,6.0
0,RoofPanels,61,"Normal, Variable",0.17747826122076976,3.0
0,RoofPanels,61,"Lognormal, Uniform",0.20808266046055107,4.0
