arm,dataset,n,weighting,family,method,w1,seconds,status,mass_below_zero,threshold
synthetic,dataset8750,5280,Uniform,lognormal_3p,mle,0.15190436475884012,0.021242375019937754,interior,0.0002281967214196141,-0.211716423455111
synthetic,dataset8750,5280,Uniform,lognormal_3p,w1,0.19378859043750934,0.3958972500404343,,0.0,0.06338630957766872
synthetic,dataset8750,5280,Uniform,lognormal_offset,mle,0.1476401530622735,0.0006147499661892653,,0.0025327298292252675,-0.5
synthetic,dataset8750,5280,Uniform,lognormal_offset,w1,0.21372278488899066,0.10562199994456023,,0.0011443656753864142,-0.5
synthetic,dataset8750,5280,Uniform,gamma,mle,0.13452360012307196,0.0008397079072892666,,0.0,0.0
synthetic,dataset8750,5280,Uniform,gamma,w1,0.22013817193830623,0.10833379090763628,,0.0,0.0
synthetic,dataset8750,5280,Uniform,kde,mle,0.14301599099799475,,,0.007153633638348032,
synthetic,dataset8750,5280,Variable,normal,mle,0.23651210463841255,0.0007469999836757779,,0.08735192535978309,1.1234936572948666
synthetic,dataset8750,5280,Variable,normal,w1,0.13591045862975448,0.10586479096673429,,0.09745685743668692,0.9039666181136248
synthetic,dataset8750,5280,Variable,lognormal_2p,mle,0.11496843627730352,0.0006050000665709376,,0.0,0.0
synthetic,dataset8750,5280,Variable,lognormal_2p,w1,0.05662391199979984,0.07331299991346896,,0.0,0.0
synthetic,dataset8750,5280,Variable,lognormal_3p,mle,0.06394487461498029,0.013982375035993755,interior,0.0016270862660355257,-0.243784206220239
synthetic,dataset8750,5280,Variable,lognormal_3p,w1,0.05653554624479758,0.2809753749752417,,0.0,0.02492347186146656
synthetic,dataset8750,5280,Variable,lognormal_offset,mle,0.07759737655511843,0.0007103329990059137,,0.006644323935625134,-0.5
synthetic,dataset8750,5280,Variable,lognormal_offset,w1,0.07394239324329825,0.07184683391824365,,0.009391815312372386,-0.5
synthetic,dataset8750,5280,Variable,gamma,mle,0.08791081591040276,0.000572916935198009,,0.0,0.0
synthetic,dataset8750,5280,Variable,gamma,w1,0.08591930221207005,0.09676212503109127,,0.0,0.0
synthetic,dataset8750,5280,Variable,kde,mle,0.030122585003430284,,,0.01897069329038164,
synthetic,dataset8772,4777,Uniform,normal,mle,0.07925558328336157,0.0007864589570090175,,0.0004797661911589052,1.0
synthetic,dataset8772,4777,Uniform,normal,w1,0.0558151160821808,0.09292750002350658,,2.504757648077277e-06,0.9614379155965628
synthetic,dataset8772,4777,Uniform,lognormal_2p,mle,0.03682539632299971,0.0006942920153960586,,0.0,0.0
synthetic,dataset8772,4777,Uniform,lognormal_2p,w1,0.0344883785136445,0.07706604094710201,,0.0,0.0
synthetic,dataset8772,4777,Uniform,lognormal_3p,mle,0.031078887158859553,0.007896417053416371,interior,0.0,0.20179929731819238
synthetic,dataset8772,4777,Uniform,lognormal_3p,w1,0.024235172078493378,0.3614382080268115,,0.0,0.3618079990610424
synthetic,dataset8772,4777,Uniform,lognormal_offset,mle,0.04738604175443897,0.0005589170614257455,,1.383206831220999e-09,-0.5
synthetic,dataset8772,4777,Uniform,lognormal_offset,w1,0.0412642343001956,0.06104258296545595,,1.035555614518656e-11,-0.5
synthetic,dataset8772,4777,Uniform,gamma,mle,0.04833487707696918,0.0005793339805677533,,0.0,0.0
synthetic,dataset8772,4777,Uniform,gamma,w1,0.041393533469491636,0.07472108397632837,,0.0,0.0
synthetic,dataset8772,4777,Uniform,kde,mle,0.00764138374922667,,,2.0303838726939217e-13,
synthetic,dataset8772,4777,Variable,normal,mle,0.07798767604061163,0.0007219999097287655,,0.0003996416927316105,1.0013673858512566
synthetic,dataset8772,4777,Variable,normal,w1,0.055517561654389265,0.08070870791561902,,3.15292880593485e-06,0.9675492138101753
synthetic,dataset8772,4777,Variable,lognormal_2p,mle,0.037244157235158115,0.0005682919872924685,,0.0,0.0
synthetic,dataset8772,4777,Variable,lognormal_2p,w1,0.03437194275374188,0.08566354191862047,,0.0,0.0
synthetic,dataset8772,4777,Variable,lognormal_3p,mle,0.03261883135720491,0.008430875022895634,interior,0.0,0.16755423733443975
synthetic,dataset8772,4777,Variable,lognormal_3p,w1,0.024171852203949313,0.42634129198268056,,0.0,0.3618079990584554
synthetic,dataset8772,4777,Variable,lognormal_offset,mle,0.04758779188157537,0.0006464580073952675,,1.2116697680664658e-09,-0.5
synthetic,dataset8772,4777,Variable,lognormal_offset,w1,0.041081857767196965,0.08261333394329995,,1.985938617348937e-11,-0.5
synthetic,dataset8772,4777,Variable,gamma,mle,0.04846573289932092,0.0005524170119315386,,0.0,0.0
synthetic,dataset8772,4777,Variable,gamma,w1,0.041189151925376366,0.12362666695844382,,0.0,0.0
synthetic,dataset8772,4777,Variable,kde,mle,0.00982128659839494,,,1.3190925944721041e-11,
synthetic,dataset878,6,Uniform,normal,mle,0.15883466455830364,0.0003628339618444443,,0.01426744810536116,1.0
synthetic,dataset878,6,Uniform,normal,w1,0.15744691619828552,0.03644258307758719,,0.013804432687614,0.9989491608132138
synthetic,dataset878,6,Uniform,lognormal_2p,mle,0.30070616364847746,0.00027004198636859655,,0.0,0.0
synthetic,dataset878,6,Uniform,lognormal_2p,w1,0.16791785284975158,0.040541999973356724,,0.0,0.0
synthetic,dataset878,6,Uniform,lognormal_3p,mle,0.15889601683458768,0.0017511670012027025,boundary_normal_limit,0.014213838763905617,-456.44162526935673
synthetic,dataset878,6,Uniform,lognormal_3p,w1,,0.0025099170161411166,,,
synthetic,dataset878,6,Uniform,lognormal_offset,mle,0.20745966828305634,0.00023554195649921894,,0.0017149995113418886,-0.5
synthetic,dataset878,6,Uniform,lognormal_offset,w1,0.16344999981420952,0.035676458035595715,,2.887066352129547e-05,-0.5
synthetic,dataset878,6,Uniform,gamma,mle,0.2169486042705905,0.00025166699197143316,,0.0,0.0
synthetic,dataset878,6,Uniform,gamma,w1,0.16402585586037358,0.03331716591492295,,0.0,0.0
synthetic,dataset878,6,Uniform,kde,mle,0.20760537358880432,,,0.047647472381733606,
synthetic,dataset878,6,Variable,normal,mle,0.12137546636090235,0.000300041981972754,,0.0033485570440132647,0.947017311113658
synthetic,dataset878,6,Variable,normal,w1,0.119220016357981,0.037884166929870844,,0.0016336857296279249,0.9362351605474257
synthetic,dataset878,6,Variable,lognormal_2p,mle,0.20386212505447304,0.0002692911075428128,,0.0,0.0
synthetic,dataset878,6,Variable,lognormal_2p,w1,0.13298147352962308,0.03658920805901289,,0.0,0.0
synthetic,dataset878,6,Variable,lognormal_3p,mle,0.12142313814977447,0.00175408401992172,boundary_normal_limit,0.00332181861990905,-349.0441877300779
synthetic,dataset878,6,Variable,lognormal_3p,w1,,0.00230787496548146,,,
synthetic,dataset878,6,Variable,lognormal_offset,mle,0.1489596888332746,0.00022979197092354298,,8.740776707074603e-05,-0.5
synthetic,dataset878,6,Variable,lognormal_offset,w1,0.12791860771917982,0.034280417021363974,,1.0511666584739077e-07,-0.5
synthetic,dataset878,6,Variable,gamma,mle,0.15564943653501045,0.0002554169623181224,,0.0,0.0
synthetic,dataset878,6,Variable,gamma,w1,0.12803879304695842,0.03409295901656151,,0.0,0.0
synthetic,dataset878,6,Variable,kde,mle,0.14494805016080692,,,0.024415425182557595,
synthetic,dataset8782,9083,Uniform,normal,mle,0.2523358478555604,0.0012759999372065067,,0.10775242602850438,1.0000000000000002
synthetic,dataset8782,9083,Uniform,normal,w1,0.11388725769801528,0.19477695901878178,,0.14526818934139468,0.7322203877970496
synthetic,dataset8782,9083,Uniform,lognormal_2p,mle,0.13194350631349128,0.001512334099970758,,0.0,0.0
synthetic,dataset8782,9083,Uniform,lognormal_2p,w1,0.05193846784407137,0.19716633402276784,,0.0,0.0
synthetic,dataset8782,9083,Uniform,lognormal_3p,mle,0.059420925199794014,0.014068249962292612,interior,0.002478153713753433,-0.23742367879560017
synthetic,dataset8782,9083,Uniform,lognormal_3p,w1,0.05196722102769727,0.6152767080347985,,0.0,0.007692023575614411
synthetic,dataset8782,9083,Uniform,lognormal_offset,mle,0.07357499009398522,0.0012584580108523369,,0.009162502490112488,-0.5
synthetic,dataset8782,9083,Uniform,lognormal_offset,w1,0.06374493594197483,0.14853720809333026,,0.009841070315500649,-0.5
synthetic,dataset8782,9083,Uniform,gamma,mle,0.0875917458566641,0.0012445419561117887,,0.0,0.0
synthetic,dataset8782,9083,Uniform,gamma,w1,0.07198551032348768,0.18472154100891203,,0.0,0.0
synthetic,dataset8782,9083,Uniform,kde,mle,0.027918175897548022,,,0.014807206664607376,
synthetic,dataset8782,9083,Variable,normal,mle,0.2861298398447288,0.0012995840515941381,,0.12708581315202,1.003433372974795
synthetic,dataset8782,9083,Variable,normal,w1,0.11367234352415542,0.19706375000532717,,0.15456459115998383,0.7138755426768573
synthetic,dataset8782,9083,Variable,lognormal_2p,mle,0.1467327232775513,0.0014863330870866776,,0.0,0.0
synthetic,dataset8782,9083,Variable,lognormal_2p,w1,0.05192364595804363,0.1731136250309646,,0.0,0.0
synthetic,dataset8782,9083,Variable,lognormal_3p,mle,0.0608564270258833,0.01947908301372081,interior,0.0029227725908083425,-0.24352222693561493
synthetic,dataset8782,9083,Variable,lognormal_3p,w1,0.0519153781159752,0.5673130000941455,,1.1000327688442296e-14,-0.006871584965629091
synthetic,dataset8782,9083,Variable,lognormal_offset,mle,0.07300987579765235,0.001191584044136107,,0.009905224904784416,-0.5
synthetic,dataset8782,9083,Variable,lognormal_offset,w1,0.06360442573918916,0.15133054193574935,,0.010365137124748583,-0.5
synthetic,dataset8782,9083,Variable,gamma,mle,0.09294340175600313,0.0012488330248743296,,0.0,0.0
synthetic,dataset8782,9083,Variable,gamma,w1,0.0719105710595121,0.17369374993722886,,0.0,0.0
synthetic,dataset8782,9083,Variable,kde,mle,0.027660501595686313,,,0.02133497288019895,
synthetic,dataset8783,1787,Uniform,normal,mle,0.11467624029387177,0.0005518340039998293,,0.006520276830344896,1.0000000000000002
synthetic,dataset8783,1787,Uniform,normal,w1,0.08450429689665837,0.046869375044479966,,0.0030096633969515256,0.9741878257113996
synthetic,dataset8783,1787,Uniform,lognormal_2p,mle,0.06545099953655599,0.000374958966858685,,0.0,0.0
synthetic,dataset8783,1787,Uniform,lognormal_2p,w1,0.056355138346454475,0.039501708932220936,,0.0,0.0
synthetic,dataset8783,1787,Uniform,lognormal_3p,mle,0.06324947398290755,0.004173166933469474,interior,6.0938915784764395e-09,-0.20475442444939868
synthetic,dataset8783,1787,Uniform,lognormal_3p,w1,0.05143572110453325,0.25839158392045647,,0.0,0.16062272166351377
synthetic,dataset8783,1787,Uniform,lognormal_offset,mle,0.06652097823620245,0.0003240829100832343,,4.481492504897651e-06,-0.5
synthetic,dataset8783,1787,Uniform,lognormal_offset,w1,0.06651302255129832,0.038490000064484775,,9.8168800007543e-06,-0.5
synthetic,dataset8783,1787,Uniform,gamma,mle,0.07082599732568512,0.0005262920167297125,,0.0,0.0
synthetic,dataset8783,1787,Uniform,gamma,w1,0.06559501788404916,0.045506541966460645,,0.0,0.0
synthetic,dataset8783,1787,Uniform,kde,mle,0.05577246194018366,,,0.00018216611097636538,
synthetic,dataset8783,1787,Variable,normal,mle,0.07586826925347057,0.00048116606194525957,,0.0025872295094645187,0.9596766022776132
synthetic,dataset8783,1787,Variable,normal,w1,0.06742518599896147,0.04606733296532184,,0.00066264554920113,0.9263861488513919
synthetic,dataset8783,1787,Variable,lognormal_2p,mle,0.028907025843063355,0.0003510829992592335,,0.0,0.0
synthetic,dataset8783,1787,Variable,lognormal_2p,w1,0.02827378375265715,0.047575458069331944,,0.0,0.0
synthetic,dataset8783,1787,Variable,lognormal_3p,mle,0.03585444589698477,0.00413649994879961,interior,8.941883233803347e-10,-0.22266823361478333
synthetic,dataset8783,1787,Variable,lognormal_3p,w1,0.022898398764518622,0.21739279106259346,,0.0,0.16062272167241404
synthetic,dataset8783,1787,Variable,lognormal_offset,mle,0.042225230221010074,0.0003162079956382513,,7.776191490402656e-07,-0.5
synthetic,dataset8783,1787,Variable,lognormal_offset,w1,0.04070809438572323,0.04180958401411772,,2.690271372756711e-06,-0.5
synthetic,dataset8783,1787,Variable,gamma,mle,0.041767616168779484,0.00032787490636110306,,0.0,0.0
synthetic,dataset8783,1787,Variable,gamma,w1,0.04090479662033599,0.04998658399563283,,0.0,0.0
synthetic,dataset8783,1787,Variable,kde,mle,0.01729265404224995,,,0.0001347580356132697,
synthetic,dataset8786,4130,Uniform,normal,mle,0.23904460503746117,0.0008894159691408277,,0.10392315456188245,1.0
synthetic,dataset8786,4130,Uniform,normal,w1,0.11391753815275538,0.08476333401631564,,0.16805833302387752,0.7010470420397872
synthetic,dataset8786,4130,Uniform,lognormal_2p,mle,0.13651369329780105,0.0005213329568505287,,0.0,0.0
synthetic,dataset8786,4130,Uniform,lognormal_2p,w1,0.04971560352932684,0.07003379194065928,,0.0,0.0
synthetic,dataset8786,4130,Uniform,lognormal_3p,mle,0.05500003960608433,0.0068464590003713965,interior,0.0029461834244499724,-0.2456500134257866
synthetic,dataset8786,4130,Uniform,lognormal_3p,w1,0.04955943479369667,0.239140999969095,,1.5983184488369518e-06,-0.0506144659740645
synthetic,dataset8786,4130,Uniform,lognormal_offset,mle,0.06781417844021197,0.0006217500194907188,,0.009775720789699011,-0.5
synthetic,dataset8786,4130,Uniform,lognormal_offset,w1,0.06325495501728944,0.05499900004360825,,0.01014262442686607,-0.5
synthetic,dataset8786,4130,Uniform,gamma,mle,0.08284397036169701,0.0006223750533536077,,0.0,0.0
synthetic,dataset8786,4130,Uniform,gamma,w1,0.07215170306578725,0.08628608309663832,,0.0,0.0
synthetic,dataset8786,4130,Uniform,kde,mle,0.022745481891847524,,,0.01887757791515985,
synthetic,dataset8786,4130,Variable,normal,mle,0.24642618054252943,0.0005559580167755485,,0.10453912353515948,1.0074333279213579
synthetic,dataset8786,4130,Variable,normal,w1,0.11364256292693037,0.07660699996631593,,0.1641448406841325,0.7122448862663286
synthetic,dataset8786,4130,Variable,lognormal_2p,mle,0.15978072063391321,0.0005030840402469039,,0.0,0.0
synthetic,dataset8786,4130,Variable,lognormal_2p,w1,0.04784208703028676,0.07799075008369982,,0.0,0.0
synthetic,dataset8786,4130,Variable,lognormal_3p,mle,0.0581948782620107,0.006755957962013781,interior,0.0037929356804952664,-0.25944614301962826
synthetic,dataset8786,4130,Variable,lognormal_3p,w1,0.04784176013067361,0.25207391707226634,,0.0,0.0007363630146848613
synthetic,dataset8786,4130,Variable,lognormal_offset,mle,0.06946652227482834,0.0005085000302642584,,0.010756621427707273,-0.5
synthetic,dataset8786,4130,Variable,lognormal_offset,w1,0.06248043083354473,0.06968158297240734,,0.011464780090336404,-0.5
synthetic,dataset8786,4130,Variable,gamma,mle,0.08835735386413947,0.0005008750595152378,,0.0,0.0
synthetic,dataset8786,4130,Variable,gamma,w1,0.07155478020992793,0.06674308294896036,,0.0,0.0
synthetic,dataset8786,4130,Variable,kde,mle,0.031099036613583705,,,0.025003287603868656,
synthetic,dataset8789,6589,Uniform,normal,mle,0.0016977080099605584,0.0009882909944280982,,0.0,1.0000000000000002
synthetic,dataset8789,6589,Uniform,normal,w1,0.0016812613562464662,0.10595500003546476,,0.0,0.9996154267383486
synthetic,dataset8789,6589,Uniform,lognormal_2p,mle,0.0016743930427525954,0.0007155420025810599,,0.0,0.0
synthetic,dataset8789,6589,Uniform,lognormal_2p,w1,0.001665861410784778,0.1241473340196535,,0.0,0.0
synthetic,dataset8789,6589,Uniform,lognormal_3p,mle,0.001655768432636897,0.009727166965603828,interior,0.0,0.8489473337048389
synthetic,dataset8789,6589,Uniform,lognormal_3p,w1,0.0016733549252394221,0.7914812079397961,,0.0,-1.6244912226098562
synthetic,dataset8789,6589,Uniform,lognormal_offset,mle,0.0016810900221847181,0.0007105829427018762,,0.0,-0.5
synthetic,dataset8789,6589,Uniform,lognormal_offset,w1,0.0016698390784630462,0.10315866698510945,,0.0,-0.5
synthetic,dataset8789,6589,Uniform,gamma,mle,0.001681132652283653,0.0007323749596253037,,0.0,0.0
synthetic,dataset8789,6589,Uniform,gamma,w1,,0.0023103749845176935,,,
synthetic,dataset8789,6589,Uniform,kde,mle,0.0010140827482812574,,,0.0,
synthetic,dataset8789,6589,Variable,normal,mle,0.001521018305729851,0.0007453749421983957,,0.0,0.9992258909462046
synthetic,dataset8789,6589,Variable,normal,w1,0.0014077414830875705,0.10043416591361165,,0.0,0.9988188021549733
synthetic,dataset8789,6589,Variable,lognormal_2p,mle,0.0014852784059708702,0.0008578329579904675,,0.0,0.0
synthetic,dataset8789,6589,Variable,lognormal_2p,w1,0.0013995482657412112,0.09308933303691447,,0.0,0.0
synthetic,dataset8789,6589,Variable,lognormal_3p,mle,0.0014479388314338816,0.017549833981320262,interior,0.0,0.8729457448712483
synthetic,dataset8789,6589,Variable,lognormal_3p,w1,0.0013905929329053532,0.6394490000093356,,0.0,0.7067675370860279
synthetic,dataset8789,6589,Variable,lognormal_offset,mle,0.0014961887154269805,0.0008963330183178186,,0.0,-0.5
synthetic,dataset8789,6589,Variable,lognormal_offset,w1,0.0014021822391786364,0.10018029203638434,,0.0,-0.5
synthetic,dataset8789,6589,Variable,gamma,mle,0.001496293465733484,0.0008002499816939235,,0.0,0.0
synthetic,dataset8789,6589,Variable,gamma,w1,,0.0024813750060275197,,,
synthetic,dataset8789,6589,Variable,kde,mle,0.0004628310712091483,,,0.0,
synthetic,dataset8792,2141,Uniform,normal,mle,0.2351655145065079,0.0005405410192906857,,0.10076668840930719,1.0000000000000004
synthetic,dataset8792,2141,Uniform,normal,w1,0.09659490569831711,0.04524416709318757,,0.2192169155514661,0.6252166028688446
synthetic,dataset8792,2141,Uniform,lognormal_2p,mle,0.1465925748944142,0.0003709160955622792,,0.0,0.0
synthetic,dataset8792,2141,Uniform,lognormal_2p,w1,0.05105073062521194,0.04270341689698398,,0.0,0.0
synthetic,dataset8792,2141,Uniform,lognormal_3p,mle,0.053678411941212284,0.004331124946475029,interior,0.0027085645083811008,-0.21512536777217747
synthetic,dataset8792,2141,Uniform,lognormal_3p,w1,0.04862381919244368,0.12136250000912696,,2.5146365955460152e-05,-0.06866253899105962
synthetic,dataset8792,2141,Uniform,lognormal_offset,mle,0.059890641802318206,0.00034283404238522053,,0.011164333092876315,-0.5
synthetic,dataset8792,2141,Uniform,lognormal_offset,w1,0.04984728325171412,0.044951749965548515,,0.013867276667877114,-0.5
synthetic,dataset8792,2141,Uniform,gamma,mle,0.0786351590438834,0.00035283295437693596,,0.0,0.0
synthetic,dataset8792,2141,Uniform,gamma,w1,0.05840683380839104,0.04046733397990465,,0.0,0.0
synthetic,dataset8792,2141,Uniform,kde,mle,0.04604626752824341,,,0.022774859085582386,
synthetic,dataset8792,2141,Variable,normal,mle,0.2120100615330466,0.0003832080401480198,,0.09410274641688615,0.9828652752746407
synthetic,dataset8792,2141,Variable,normal,w1,0.09153968888009284,0.044968375004827976,,0.15372373021128466,0.7243090838207316
synthetic,dataset8792,2141,Variable,lognormal_2p,mle,0.13539242648529057,0.00038287497591227293,,0.0,0.0
synthetic,dataset8792,2141,Variable,lognormal_2p,w1,0.04473002643550658,0.0441760829417035,,0.0,0.0
synthetic,dataset8792,2141,Variable,lognormal_3p,mle,0.044703695218612005,0.0043651669984683394,interior,0.0032393223298428646,-0.25543104905422936
synthetic,dataset8792,2141,Variable,lognormal_3p,w1,0.04090787609139616,0.14987283397931606,,0.001169769533555289,-0.19909755454221223
synthetic,dataset8792,2141,Variable,lognormal_offset,mle,0.053822293180919786,0.0003352499334141612,,0.009750099537737936,-0.5
synthetic,dataset8792,2141,Variable,lognormal_offset,w1,0.04413469841278846,0.037251667003147304,,0.010550580583883187,-0.5
synthetic,dataset8792,2141,Variable,gamma,mle,0.06876513141779739,0.00034887506626546383,,0.0,0.0
synthetic,dataset8792,2141,Variable,gamma,w1,0.05263289455263628,0.03842970891855657,,0.0,0.0
synthetic,dataset8792,2141,Variable,kde,mle,0.032469662078887566,,,0.026403911531808773,
synthetic,dataset8803,1631,Uniform,normal,mle,0.4293564479916965,0.000493000028654933,,0.20260227828795174,0.9999999999999998
synthetic,dataset8803,1631,Uniform,normal,w1,0.240972652860519,0.13511437503620982,,0.9999999999999999,-61.45318968404417
synthetic,dataset8803,1631,Uniform,lognormal_2p,mle,0.15022010066995528,0.00037166604306548834,,0.0,0.0
synthetic,dataset8803,1631,Uniform,lognormal_2p,w1,0.15899652674758355,0.04569383303169161,,0.0,0.0
synthetic,dataset8803,1631,Uniform,lognormal_3p,mle,0.16131071803156427,0.003790540969930589,boundary_guard,0.010505806142848564,-0.27879760183020064
synthetic,dataset8803,1631,Uniform,lognormal_3p,w1,0.1555719124856472,0.18067454197444022,,0.0,0.021552430097785246
synthetic,dataset8803,1631,Uniform,lognormal_offset,mle,0.15952141666322145,0.0003059169976040721,,0.02469966289455037,-0.5
synthetic,dataset8803,1631,Uniform,lognormal_offset,w1,0.20831759725223564,0.045225540990941226,,0.15278183731752315,-0.5
synthetic,dataset8803,1631,Uniform,gamma,mle,0.13618597612460903,0.00032333401031792164,,0.0,0.0
synthetic,dataset8803,1631,Uniform,gamma,w1,0.23068408959643455,0.04517120809759945,,0.0,0.0
synthetic,dataset8803,1631,Uniform,kde,mle,0.07721445110225218,,,0.052457321798476,
synthetic,dataset8803,1631,Variable,normal,mle,0.479530463989908,0.000341624952852726,,0.16816913231378966,1.1283558154165496
synthetic,dataset8803,1631,Variable,normal,w1,0.12694401830750945,0.16218408395070583,,0.9999999999811556,-46.07452808853128
synthetic,dataset8803,1631,Variable,lognormal_2p,mle,0.041275260231932676,0.00035183399450033903,,0.0,0.0
synthetic,dataset8803,1631,Variable,lognormal_2p,w1,0.038586921948903716,0.04051895905286074,,0.0,0.0
synthetic,dataset8803,1631,Variable,lognormal_3p,mle,0.11323342901818009,0.003672584076412022,boundary_guard,0.007020257920065807,-0.2718545494119631
synthetic,dataset8803,1631,Variable,lognormal_3p,w1,0.03726665747029145,0.18311974999960512,,0.0,0.021552430100347516
synthetic,dataset8803,1631,Variable,lognormal_offset,mle,0.14634301551940837,0.00030200008768588305,,0.01847953994858006,-0.5
synthetic,dataset8803,1631,Variable,lognormal_offset,w1,0.08136293391649455,0.04529708297923207,,0.08842649307660949,-0.5
synthetic,dataset8803,1631,Variable,gamma,mle,0.14290189399173742,0.0003077089786529541,,0.0,0.0
synthetic,dataset8803,1631,Variable,gamma,w1,0.11064504303666613,0.06593308399897069,,0.0,0.0
synthetic,dataset8803,1631,Variable,kde,mle,0.0960473299967947,,,0.053240576607545775,
synthetic,dataset8804,6052,Uniform,normal,mle,0.1438403459588007,0.0010087080299854279,,0.061600134855163934,1.0
synthetic,dataset8804,6052,Uniform,normal,w1,0.22023162328615642,0.12244987499434501,,0.04356156333873307,0.8969417583246333
synthetic,dataset8804,6052,Uniform,lognormal_2p,mle,0.29413199742152896,0.0007342499447986484,,0.0,0.0
synthetic,dataset8804,6052,Uniform,lognormal_2p,w1,0.1761981837437771,0.12837849999777973,,0.0,0.0
synthetic,dataset8804,6052,Uniform,lognormal_3p,mle,0.19185335661923078,0.010305291973054409,interior,0.002847612965563061,-0.4397323651562489
synthetic,dataset8804,6052,Uniform,lognormal_3p,w1,0.18660839860525144,0.3066648329840973,,0.005147626457850994,-0.7550250212817943
synthetic,dataset8804,6052,Uniform,lognormal_offset,mle,0.18826207219987742,0.0009000829886645079,,0.0035965879827859213,-0.5
synthetic,dataset8804,6052,Uniform,lognormal_offset,w1,0.17958117503069002,0.10310991702135652,,0.0019202496737932954,-0.5
synthetic,dataset8804,6052,Uniform,gamma,mle,0.2102787850118956,0.0007823329651728272,,0.0,0.0
synthetic,dataset8804,6052,Uniform,gamma,w1,0.17988320404359534,0.09453312493860722,,0.0,0.0
synthetic,dataset8804,6052,Uniform,kde,mle,0.18670571195515956,,,0.008845472918453548,
synthetic,dataset8804,6052,Variable,normal,mle,0.08920702637602372,0.0009250839939340949,,0.014722281230249734,1.1694968234100582
synthetic,dataset8804,6052,Variable,normal,w1,0.049127648928049245,0.107535041985102,,0.00404856101087876,1.1369630866881208
synthetic,dataset8804,6052,Variable,lognormal_2p,mle,0.14011672842726322,0.0007024999940767884,,0.0,0.0
synthetic,dataset8804,6052,Variable,lognormal_2p,w1,0.06331000139200472,0.13942029094323516,,0.0,0.0
synthetic,dataset8804,6052,Variable,lognormal_3p,mle,0.06371085579354545,0.014335499959997833,interior,0.0005085733280393076,-0.9702083026075894
synthetic,dataset8804,6052,Variable,lognormal_3p,w1,0.04889987863203617,0.7040172920096666,,0.0026546586956970857,-8.846481141450486
synthetic,dataset8804,6052,Variable,lognormal_offset,mle,0.0719496119830588,0.0007287090411409736,,7.409034902244678e-05,-0.5
synthetic,dataset8804,6052,Variable,lognormal_offset,w1,0.05603291990259201,0.09079137491062284,,4.965157860572493e-06,-0.5
synthetic,dataset8804,6052,Variable,gamma,mle,0.0863708653353186,0.0006675419863313437,,0.0,0.0
synthetic,dataset8804,6052,Variable,gamma,w1,0.05819937625663193,0.10774129198398441,,0.0,0.0
synthetic,dataset8804,6052,Variable,kde,mle,0.01623748782088992,,,0.0033254141383737457,
synthetic,dataset8812,3858,Uniform,normal,mle,0.2749183154394007,0.0007236249512061477,,0.10776989978315255,1.0
synthetic,dataset8812,3858,Uniform,normal,w1,0.18348325990436867,0.07436337496619672,,0.0838499679685839,0.8054712100666546
synthetic,dataset8812,3858,Uniform,lognormal_2p,mle,0.10092921657190995,0.0005130410427227616,,0.0,0.0
synthetic,dataset8812,3858,Uniform,lognormal_2p,w1,0.10215618239404799,0.06292254198342562,,0.0,0.0
synthetic,dataset8812,3858,Uniform,lognormal_3p,mle,0.10709879767076837,0.006369041977450252,interior,0.0021733216743974083,-0.25569115830359246
synthetic,dataset8812,3858,Uniform,lognormal_3p,w1,0.10066220208806988,0.39412733307108283,,0.0,0.014356650255098708
synthetic,dataset8812,3858,Uniform,lognormal_offset,mle,0.1253043829616334,0.0005012919427827001,,0.0074882932587421866,-0.5
synthetic,dataset8812,3858,Uniform,lognormal_offset,w1,0.13338076368586468,0.05819041596259922,,0.005434157793274684,-0.5
synthetic,dataset8812,3858,Uniform,gamma,mle,0.12886905386113792,0.0005634999834001064,,0.0,0.0
synthetic,dataset8812,3858,Uniform,gamma,w1,0.13938518302381303,0.07832520897500217,,0.0,0.0
synthetic,dataset8812,3858,Uniform,kde,mle,0.07625269324127593,,,0.01772734516716404,
synthetic,dataset8812,3858,Variable,normal,mle,0.4304769488707497,0.000693832989782095,,0.16385310824177224,1.0644686958803633
synthetic,dataset8812,3858,Variable,normal,w1,0.17485583432837642,0.09198612498585135,,0.19218035775985554,0.6649958525697781
synthetic,dataset8812,3858,Variable,lognormal_2p,mle,0.1382924770479004,0.0004849580582231283,,0.0,0.0
synthetic,dataset8812,3858,Variable,lognormal_2p,w1,0.08300152662954868,0.058332416927441955,,0.0,0.0
synthetic,dataset8812,3858,Variable,lognormal_3p,mle,0.1097575568160441,0.006326916976831853,boundary_guard,0.0037258266093008106,-0.25753980657883807
synthetic,dataset8812,3858,Variable,lognormal_3p,w1,0.08184506526938332,0.22603691602125764,,0.0,0.014356633321982658
synthetic,dataset8812,3858,Variable,lognormal_offset,mle,0.13124077541732285,0.00044049997813999653,,0.011685518935957973,-0.5
synthetic,dataset8812,3858,Variable,lognormal_offset,w1,0.11845973503879542,0.07070762501098216,,0.01693528929814097,-0.5
synthetic,dataset8812,3858,Variable,gamma,mle,0.15215559898471923,0.00044450000859797,,0.0,0.0
synthetic,dataset8812,3858,Variable,gamma,w1,0.126920479574904,0.05632387497462332,,0.0,0.0
synthetic,dataset8812,3858,Variable,kde,mle,0.05545843537938421,,,0.03429524193069947,
