arm,dataset,n,method,w1,w1_heldout,model_sd_ratio,w1_rank,w1_heldout_rank,w1_heldout_rank_within,w1_relative
synthetic,dataset9962,1390,"Normal, Uniform",0.058756701660305326,0.08116425013739734,0.8531462292949962,3.0,3.0,1.0,0.7971268876698163
synthetic,dataset9962,1390,"Normal, Variable",0.10396602397009068,0.111957075399688,0.9162723346010283,4.0,4.0,3.0,1.4104623093006554
synthetic,dataset9962,1390,"Lognormal, Uniform",0.1177553229065769,0.12434046416500794,0.9403946544234133,6.0,6.0,3.0,1.5975357942613642
synthetic,dataset9962,1390,"Lognormal, Variable",0.034396095238369916,0.0697366048314298,0.9994206641898373,2.0,1.0,1.0,0.46663702302199517
synthetic,dataset9962,1390,"KDE, Uniform",0.11137353158956113,0.11873455930212287,0.9525979957957387,5.0,5.0,2.0,1.51095677762933
synthetic,dataset9962,1390,"KDE, Variable",0.016015928353680133,0.07372147809152822,1.0126434354605565,1.0,2.0,2.0,0.2172812081168388
synthetic,dataset9963,9473,"Normal, Uniform",0.3131965206809034,0.3138981600626516,0.6284035619226086,5.0,5.0,3.0,1.4557514340448694
synthetic,dataset9963,9473,"Normal, Variable",0.49792911103098425,0.5004279873279978,0.7859195399455172,6.0,6.0,3.0,2.3143967750987833
synthetic,dataset9963,9473,"Lognormal, Uniform",0.18456784730798126,0.184617962914735,0.6101171325993823,4.0,4.0,2.0,0.8578796080270465
synthetic,dataset9963,9473,"Lognormal, Variable",0.10376266742272527,0.10778810034435932,0.7975699994168486,2.0,2.0,2.0,0.48229351837165324
synthetic,dataset9963,9473,"KDE, Uniform",0.17085192527124674,0.1714544234483386,0.7849805245967838,3.0,3.0,1.0,0.7941273890342723
synthetic,dataset9963,9473,"KDE, Variable",0.0205573055326296,0.06383182684879736,1.0064021234655631,1.0,1.0,1.0,0.09555127542337596
synthetic,dataset9964,1036,"Normal, Uniform",0.03580885737736216,0.036953299778509946,1.1065371455728057,5.0,5.0,2.0,1.3684973962132077
synthetic,dataset9964,1036,"Normal, Variable",0.025906396389193793,0.027931583065373997,1.0013070797230772,2.0,2.0,2.0,0.9900577287420436
synthetic,dataset9964,1036,"Lognormal, Uniform",0.03818349724672134,0.03905079946620547,1.0982830711278058,6.0,6.0,3.0,1.4592483644419934
synthetic,dataset9964,1036,"Lognormal, Variable",0.026526449308386674,0.028708050235010177,1.0003711522957701,4.0,4.0,3.0,1.0137541230862621
synthetic,dataset9964,1036,"KDE, Uniform",0.026295689457600746,0.028177669041257028,1.1211337155289376,3.0,3.0,1.0,1.0049352364174367
synthetic,dataset9964,1036,"KDE, Variable",0.004278418263773395,0.016859286543305377,1.0220208937785968,1.0,1.0,1.0,0.1635071510990566
synthetic,dataset9967,4172,"Normal, Uniform",0.11011663094984135,0.1114553769863895,0.8226770927895743,5.0,5.0,3.0,1.3668944715270746
synthetic,dataset9967,4172,"Normal, Variable",0.16212198742280734,0.16262853275336353,0.8746820418700935,6.0,6.0,3.0,2.012444863320953
synthetic,dataset9967,4172,"Lognormal, Uniform",0.0828484102916424,0.0847376887955639,0.8861858723535576,4.0,4.0,2.0,1.0284099052579665
synthetic,dataset9967,4172,"Lognormal, Variable",0.03443758878099205,0.057443080272175664,0.9845762209575679,2.0,1.0,1.0,0.4274790221188533
synthetic,dataset9967,4172,"KDE, Uniform",0.07626827794236349,0.08463211856525554,0.9488540467545867,3.0,3.0,1.0,0.9467297225956147
synthetic,dataset9967,4172,"KDE, Variable",0.017565402902142986,0.062261222287538984,1.0067196678607553,1.0,2.0,2.0,0.2180420151795379
synthetic,dataset9968,1512,"Normal, Uniform",0.19398392257496846,0.194590467051794,0.9091553850241689,6.0,6.0,3.0,2.2183706367241443
synthetic,dataset9968,1512,"Normal, Variable",0.18123109335073384,0.1825921922975905,0.8818203270295729,5.0,5.0,3.0,2.072531221216572
synthetic,dataset9968,1512,"Lognormal, Uniform",0.05808542409225235,0.06265535701575872,0.9546190223801069,4.0,4.0,2.0,0.6642560760576617
synthetic,dataset9968,1512,"Lognormal, Variable",0.05547167367082874,0.06018072546784628,0.9298027187188064,3.0,3.0,2.0,0.6343656237477767
synthetic,dataset9968,1512,"KDE, Uniform",0.02285884975483851,0.04145967445961985,1.0487907205907687,2.0,2.0,1.0,0.2614103293319328
synthetic,dataset9968,1512,"KDE, Variable",0.013034985601097044,0.03895841522119603,1.0123176073784843,1.0,1.0,1.0,0.1490661129219121
synthetic,dataset9972,9647,"Normal, Uniform",0.2880815469331076,0.289280041020657,0.5973816431427493,3.0,3.0,1.0,1.088368716622059
synthetic,dataset9972,9647,"Normal, Variable",0.4135296820759469,0.4166936989245347,0.8201188493197907,6.0,6.0,3.0,1.562310304695195
synthetic,dataset9972,9647,"Lognormal, Uniform",0.3982980160947292,0.39842156583167665,0.6463632195892003,5.0,5.0,3.0,1.504765248677278
synthetic,dataset9972,9647,"Lognormal, Variable",0.08090934005225581,0.09568738462300748,1.0297841042957976,2.0,2.0,2.0,0.30567454088219925
synthetic,dataset9972,9647,"KDE, Uniform",0.3784398436999152,0.37755120758257915,0.7333600668342048,4.0,4.0,2.0,1.4297413055129424
synthetic,dataset9972,9647,"KDE, Variable",0.028888359268672448,0.08181486431546409,1.0060977533162407,1.0,1.0,1.0,0.10913988361032587
synthetic,dataset9981,1027,"Normal, Uniform",0.10576077052421125,0.10999256073183758,0.887681341745256,5.0,5.0,3.0,1.9420811866421612
synthetic,dataset9981,1027,"Normal, Variable",0.11463960758312608,0.11974981162231818,0.8912514514782204,6.0,6.0,3.0,2.105122948969642
synthetic,dataset9981,1027,"Lognormal, Uniform",0.037532350252172,0.05207939880077629,1.0144526231724413,4.0,3.0,2.0,0.6892051840575508
synthetic,dataset9981,1027,"Lognormal, Variable",0.026490997256054378,0.05170524196581211,1.0042699420915997,3.0,2.0,1.0,0.4864532201436135
synthetic,dataset9981,1027,"KDE, Uniform",0.018036906332587324,0.04614639357668529,1.007910882618425,1.0,1.0,1.0,0.33121105566950904
synthetic,dataset9981,1027,"KDE, Variable",0.024284010608437094,0.054842766108827344,1.009441649239796,2.0,4.0,2.0,0.44592640451752297
synthetic,dataset9982,9683,"Normal, Uniform",0.5325564553318627,0.5325120028425436,1.3224497004802636,6.0,6.0,3.0,2.1761418952687355
synthetic,dataset9982,9683,"Normal, Variable",0.20084446471947487,0.200971840163073,0.8413672924728457,3.0,3.0,3.0,0.8206943127494621
synthetic,dataset9982,9683,"Lognormal, Uniform",0.3155292992309533,0.3156522618329761,1.609175316028439,4.0,4.0,1.0,1.2893215740167583
synthetic,dataset9982,9683,"Lognormal, Variable",0.08794914867449186,0.08843193087665555,0.8347488420194301,2.0,2.0,2.0,0.35937941445947896
synthetic,dataset9982,9683,"KDE, Uniform",0.32571561891051576,0.32903831398588324,1.6189357260661805,5.0,5.0,2.0,1.3309450991686278
synthetic,dataset9982,9683,"KDE, Variable",0.005755371598907404,0.016920035428153467,1.0053899637617212,1.0,1.0,1.0,0.023517704336937503
synthetic,dataset9984,4051,"Normal, Uniform",0.2679453217985054,0.2698764097752212,1.0485700736335508,6.0,6.0,3.0,2.2130873190353184
synthetic,dataset9984,4051,"Normal, Variable",0.17093575260507055,0.17316353246456417,0.8789731299903111,5.0,5.0,3.0,1.4118393406566658
synthetic,dataset9984,4051,"Lognormal, Uniform",0.11335408203933087,0.11813181817090182,1.132653178490073,4.0,4.0,2.0,0.9362450511854079
synthetic,dataset9984,4051,"Lognormal, Variable",0.07274562222971952,0.07939432193771584,0.8966411805775643,2.0,2.0,2.0,0.6008405483302006
synthetic,dataset9984,4051,"KDE, Uniform",0.09115260554009792,0.09879961146723358,1.2424241887104783,3.0,3.0,1.0,0.7528725415460658
synthetic,dataset9984,4051,"KDE, Variable",0.010305160241913159,0.0470565118979157,1.0071144618822148,1.0,1.0,1.0,0.08511519924634176
synthetic,dataset9994,2269,"Normal, Uniform",0.2512187053105642,0.2522865518290886,0.8603212251541626,6.0,6.0,3.0,2.5238238680596674
synthetic,dataset9994,2269,"Normal, Variable",0.24332675249080726,0.24821455229949735,0.8406707964092223,5.0,5.0,3.0,2.444538773156084
synthetic,dataset9994,2269,"Lognormal, Uniform",0.03406465805893518,0.05251733954203933,1.0132610219025577,4.0,2.0,2.0,0.34222450497923323
synthetic,dataset9994,2269,"Lognormal, Variable",0.03400886428085611,0.06586242521960513,1.0072321922695944,3.0,3.0,1.0,0.34166398274968385
synthetic,dataset9994,2269,"KDE, Uniform",0.017902895321419712,0.049934805363746254,1.037170675853843,2.0,1.0,1.0,0.1798582413029925
synthetic,dataset9994,2269,"KDE, Variable",0.016711652177449264,0.06890747522462182,1.0084929627983237,1.0,4.0,2.0,0.16789062975233848
synthetic,dataset9996,2038,"Normal, Uniform",0.10688886217485591,0.10688253638946682,1.8094850985010094,6.0,6.0,3.0,1.7248199758867129
synthetic,dataset9996,2038,"Normal, Variable",0.04193828136192165,0.043130325556818144,1.0013070805013993,3.0,3.0,3.0,0.6767401577263294
synthetic,dataset9996,2038,"Lognormal, Uniform",0.09958762572883822,0.09955730344388172,1.7776445562308643,5.0,5.0,2.0,1.6070030376713689
synthetic,dataset9996,2038,"Lognormal, Variable",0.04035980338696217,0.04180844015438061,0.9748718018124582,2.0,2.0,2.0,0.6512689319380568
synthetic,dataset9996,2038,"KDE, Uniform",0.08061363361443821,0.08152640984611069,1.8203978291809095,4.0,4.0,1.0,1.3008278202039254
synthetic,dataset9996,2038,"KDE, Variable",0.0024379448763415254,0.013743884209332775,1.008261597330647,1.0,1.0,1.0,0.039340076573606705
synthetic,dataset9999,3026,"Normal, Uniform",0.0836557785841486,0.08450644885260047,0.9876004555913167,6.0,6.0,3.0,1.7822995479344044
synthetic,dataset9999,3026,"Normal, Variable",0.04212751369902646,0.055822807337166644,0.9502612284844847,3.0,3.0,3.0,0.8975333191818795
synthetic,dataset9999,3026,"Lognormal, Uniform",0.060338911846704896,0.06303976486303631,1.0120807223171815,5.0,5.0,2.0,1.2855300270627503
synthetic,dataset9999,3026,"Lognormal, Variable",0.035470905904379395,0.053155192587577484,0.9807498671801823,2.0,2.0,2.0,0.7557132409521116
synthetic,dataset9999,3026,"KDE, Uniform",0.05184531392987765,0.05925839570757935,1.0501035837512718,4.0,4.0,1.0,1.1045725847472685
synthetic,dataset9999,3026,"KDE, Variable",0.00818352453863214,0.043710256815284045,1.0161785913269359,1.0,1.0,1.0,0.1743512801215848
synthetic,dataset0,7,"Normal, Uniform",0.18500012580352046,,1.157226399887118,4.0,,,0.8925015153293183
synthetic,dataset0,7,"Normal, Variable",0.16479126183972254,,0.9636351161136029,3.0,,,0.7950073021095428
synthetic,dataset0,7,"Lognormal, Uniform",0.3158137070856482,,2.6077334899263978,6.0,,,1.5235892997989884
synthetic,dataset0,7,"Lognormal, Variable",0.16383287052587653,,0.9952956967039965,2.0,,,0.7903837068759133
synthetic,dataset0,7,"KDE, Uniform",0.2525822937246123,,1.4192375227899918,5.0,,,1.2185401437726027
synthetic,dataset0,7,"KDE, Variable",0.16167595414307165,,1.14655908616273,1.0,,,0.7799780321136351
synthetic,dataset1,5,"Normal, Uniform",0.3985991038792706,,1.0857302500985941,5.0,,,1.2421988960508439
synthetic,dataset1,5,"Normal, Variable",0.1945720035696085,,0.862365382604444,1.0,,,0.6063664611493326
synthetic,dataset1,5,"Lognormal, Uniform",0.38556852426249427,,1.1227889279137881,4.0,,,1.2015902457620442
synthetic,dataset1,5,"Lognormal, Variable",0.2978908065972946,,3.8558833998313427,3.0,,,0.92835038387576
synthetic,dataset1,5,"KDE, Uniform",0.44449861906129823,,1.2578214829404482,6.0,,,1.3852406804740547
synthetic,dataset1,5,"KDE, Variable",0.204162158778188,,1.0449072345016601,2.0,,,0.6362533326879648
synthetic,dataset10,4,"Normal, Uniform",0.22923352676064987,,0.9875779898493721,4.0,,,1.0153558711006831
synthetic,dataset10,4,"Normal, Variable",0.2114641880715944,,0.9345644563890506,2.0,,,0.9366492236985018
synthetic,dataset10,4,"Lognormal, Uniform",0.2492247407298775,,3.7843335372476616,6.0,,,1.1039039851611507
synthetic,dataset10,4,"Lognormal, Variable",0.2266890973606418,,2.8184628837624626,3.0,,,1.0040856988601414
synthetic,dataset10,4,"KDE, Uniform",0.2432944530453543,,1.207149248706996,5.0,,,1.0776366563681692
synthetic,dataset10,4,"KDE, Variable",0.19469409012716904,,1.1789045866103707,1.0,,,0.8623685648113536
synthetic,dataset100,8,"Normal, Uniform",0.08544618399275931,,1.066386904452089,4.0,,,1.01271964930064
synthetic,dataset100,8,"Normal, Variable",0.08157752824493383,,0.9994338820184976,2.0,,,0.9668678217627981
synthetic,dataset100,8,"Lognormal, Uniform",0.08548715659285938,,1.0665790566178546,5.0,,,1.0132052620602199
synthetic,dataset100,8,"Lognormal, Variable",0.08162517497185162,,0.9996162608590227,3.0,,,0.96743253716985
synthetic,dataset100,8,"KDE, Uniform",0.09191024692816561,,1.2412175288674232,6.0,,,1.0893325914252021
synthetic,dataset100,8,"KDE, Variable",0.08019164423059977,,1.177907831500046,1.0,,,0.9504421382812901
synthetic,dataset1000,3,"Normal, Uniform",0.4533931709884922,,0.8400032294567754,6.0,,,1.0515698251789851
synthetic,dataset1000,3,"Normal, Variable",0.44566464931876587,,0.8187229342755554,5.0,,,1.033644808435995
synthetic,dataset1000,3,"Lognormal, Uniform",0.41662995339299697,,2.1793609668602176,2.0,,,0.9663036747964662
synthetic,dataset1000,3,"Lognormal, Variable",0.406809885717197,,1.7720694899476146,1.0,,,0.9435276660035397
synthetic,dataset1000,3,"KDE, Uniform",0.4407703947709407,,1.0963843358699232,4.0,,,1.0222934014705634
synthetic,dataset1000,3,"KDE, Variable",0.4236823896092195,,1.0826427524614954,3.0,,,0.9826606241144508
synthetic,dataset1001,5,"Normal, Uniform",0.15959055123673715,,1.448679216180662,4.0,,,1.30712596371525
synthetic,dataset1001,5,"Normal, Variable",0.08343023983771718,,1.0013070805086932,2.0,,,0.6833351461334305
synthetic,dataset1001,5,"Lognormal, Uniform",0.159643421440905,,1.4488773785831919,5.0,,,1.3075589969746702
synthetic,dataset1001,5,"Lognormal, Variable",0.08351346937543919,,1.0023582524331682,3.0,,,0.6840168374294463
synthetic,dataset1001,5,"KDE, Uniform",0.17127046813509286,,1.7285679172332316,6.0,,,1.402790290416083
synthetic,dataset1001,5,"KDE, Variable",0.07510811004470906,,1.3025292055090385,1.0,,,0.61517276533112
synthetic,dataset1002,3,"Normal, Uniform",0.45752575851070487,,1.8391811969389873,5.0,,,1.6034029026143297
synthetic,dataset1002,3,"Normal, Variable",0.1770378492950244,,0.9759245197910816,3.0,,,0.6204306449460785
synthetic,dataset1002,3,"Lognormal, Uniform",0.36362084756226803,,4.086346874394963,4.0,,,1.2743123454518723
synthetic,dataset1002,3,"Lognormal, Variable",0.07255273824270272,,0.6002173137021123,1.0,,,0.2542616867510103
synthetic,dataset1002,3,"KDE, Uniform",0.4999038219469418,,2.3234580028226595,6.0,,,1.7519171854866604
synthetic,dataset1002,3,"KDE, Variable",0.14143930223914325,,1.2790885460139818,2.0,,,0.49567523475004877
synthetic,dataset1003,3,"Normal, Uniform",0.1780985988243679,,1.2483440343216408,4.0,,,0.9446208003756729
synthetic,dataset1003,3,"Normal, Variable",0.14457220174339763,,0.9846246170426841,2.0,,,0.7667994572916103
synthetic,dataset1003,3,"Lognormal, Uniform",0.2658403800832585,,4.205109684284216,6.0,,,1.4099962282918426
synthetic,dataset1003,3,"Lognormal, Variable",0.14280399476002714,,1.0244392017774107,1.0,,,0.7574210281131278
synthetic,dataset1003,3,"KDE, Uniform",0.24125708337281937,,1.5341023174150845,5.0,,,1.279608378147171
synthetic,dataset1003,3,"KDE, Variable",0.1586664271748038,,1.228466478706131,3.0,,,0.8415541077805755
synthetic,dataset1004,6,"Normal, Uniform",0.14027968061204998,,0.9712050284929787,6.0,,,1.2955794930501172
synthetic,dataset1004,6,"Normal, Variable",0.1193705330446357,,1.0009053917203083,4.0,,,1.1024691103681243
synthetic,dataset1004,6,"Lognormal, Uniform",0.10449480872297048,,1.5967023619473375,3.0,,,0.9650815479547494
synthetic,dataset1004,6,"Lognormal, Variable",0.06709699513821799,,1.122777669082041,1.0,,,0.6196869750991678
synthetic,dataset1004,6,"KDE, Uniform",0.12161025117457552,,1.1468254076938926,5.0,,,1.123154450302619
synthetic,dataset1004,6,"KDE, Variable",0.09680148716530929,,1.2366490341930152,2.0,,,0.8940284232252222
synthetic,dataset1006,9,"Normal, Uniform",0.1861965222700101,,0.8368340494079268,5.0,,,1.094202262633154
synthetic,dataset1006,9,"Normal, Variable",0.20769488817008208,,0.9185775981550862,6.0,,,1.2205395342641563
synthetic,dataset1006,9,"Lognormal, Uniform",0.17084408563153292,,1.1757908618022548,4.0,,,1.0039821516345526
synthetic,dataset1006,9,"Lognormal, Variable",0.15321587553622823,,1.3518399690375977,2.0,,,0.9003882330301891
synthetic,dataset1006,9,"KDE, Uniform",0.1428640655681091,,1.0262098277996385,1.0,,,0.8395547988104095
synthetic,dataset1006,9,"KDE, Variable",0.1601833048039834,,1.1287433061375047,3.0,,,0.9413330196275385
synthetic,dataset1007,4,"Normal, Uniform",0.2503876997372332,,0.7932019525946967,5.0,,,1.0232704098662107
synthetic,dataset1007,4,"Normal, Variable",0.21138088352244278,,0.8896097809478145,2.0,,,0.8638595408116507
synthetic,dataset1007,4,"Lognormal, Uniform",0.2500124107457501,,0.7942624824508123,4.0,,,1.0217366998615411
synthetic,dataset1007,4,"Lognormal, Variable",0.3076744906153435,,3.4053817133612294,6.0,,,1.2573868542573763
synthetic,dataset1007,4,"KDE, Uniform",0.240500647169542,,0.940266418737601,3.0,,,0.9828645578857521
synthetic,dataset1007,4,"KDE, Variable",0.2082053472656729,,1.102816919900272,1.0,,,0.8508819373174695
synthetic,dataset1008,7,"Normal, Uniform",0.24973701523669775,,1.0682394033558744,4.0,,,1.079678121662306
synthetic,dataset1008,7,"Normal, Variable",0.22308329789895529,,0.9814683765381434,2.0,,,0.9644471638355019
synthetic,dataset1008,7,"Lognormal, Uniform",0.24991531994457056,,1.0686187876316182,5.0,,,1.0804489793259053
synthetic,dataset1008,7,"Lognormal, Variable",0.2232650920433741,,0.9821122622916219,3.0,,,0.9652331072415656
synthetic,dataset1008,7,"KDE, Uniform",0.25769600178803675,,1.254148716176088,6.0,,,1.11408689219214
synthetic,dataset1008,7,"KDE, Variable",0.18414476154343368,,1.1307426161613483,1.0,,,0.796105735742582
synthetic,dataset1009,5,"Normal, Uniform",0.1295366748279778,,1.2838861688834013,4.0,,,1.3620971923474725
synthetic,dataset1009,5,"Normal, Variable",0.05548418794001594,,1.0013070805086934,2.0,,,0.583424398635654
synthetic,dataset1009,5,"Lognormal, Uniform",0.14558293808174472,,1.700655669408459,6.0,,,1.5308260110750602
synthetic,dataset1009,5,"Lognormal, Variable",0.05555625547492497,,1.0028157056787466,3.0,,,0.5841821993672951
synthetic,dataset1009,5,"KDE, Uniform",0.13544228934743374,,1.5318463523682566,5.0,,,1.424195597812332
synthetic,dataset1009,5,"KDE, Variable",0.04900308052982179,,1.3268824243915665,1.0,,,0.5152746007621859
synthetic,dataset101,6,"Normal, Uniform",0.171299088503663,,0.887473304681049,6.0,,,1.3140809969642753
synthetic,dataset101,6,"Normal, Variable",0.12318232771407694,,0.998709132450599,3.0,,,0.9449644912000388
synthetic,dataset101,6,"Lognormal, Uniform",0.14984602830817909,,0.9233084039327484,4.0,,,1.149508850224491
synthetic,dataset101,6,"Lognormal, Variable",0.07879165818286693,,1.849571832317379,1.0,,,0.604431825305341
synthetic,dataset101,6,"KDE, Uniform",0.15268508374897502,,1.0481219563873212,5.0,,,1.1712880017463523
synthetic,dataset101,6,"KDE, Variable",0.10633522001439549,,1.2395479903915256,2.0,,,0.8157258345595014
synthetic,dataset1011,6,"Normal, Uniform",0.0875336391699795,,1.0035334531070266,3.0,,,0.9763489658064465
synthetic,dataset1011,6,"Normal, Variable",0.08726966493936383,,1.0005006464346329,1.0,,,0.9734046009941865
